ID,UserID,Department,UserRole,Connection,Timestamp,AccessLevel,AccessDuration,DeviceID,PatientID,IsAccessFail,IsSensitive,VisitDepartment,Year,Month,Day,Hour,Minute,Second
14305,63,8,2,0,2024-01-03 20:48:35,2,231,109,10021,0,0,8,2024,1,3,20,48,35
14307,20,2,1,0,2024-01-02 21:59:33,2,250,4,7049,0,0,2,2024,1,2,21,59,33
14314,3,2,1,0,2024-01-02 12:37:08,2,199,188,4845,0,0,2,2024,1,2,12,37,8
14317,147,7,4,0,2024-01-02 16:40:39,3,155,140,9739,0,0,7,2024,1,2,16,40,39
14321,26,3,1,0,2024-01-01 11:30:25,2,150,62,14460,0,0,3,2024,1,1,11,30,25
14324,45,6,1,0,2024-01-01 22:00:09,2,171,60,273,0,0,6,2024,1,1,22,0,9
14326,82,8,2,0,2024-01-01 17:09:16,2,167,139,4570,0,0,2,2024,1,1,17,9,16
14331,160,7,4,0,2024-01-03 10:19:23,2,233,64,15294,0,0,7,2024,1,3,10,19,23
14340,191,10,3,0,2024-01-01 15:00:24,2,127,51,3029,0,0,10,2024,1,1,15,0,24
14346,197,8,3,0,2024-01-01 11:46:20,3,45,106,5356,0,1,9,2024,1,1,11,46,20
14348,170,1,0,0,2024-01-01 11:56:19,2,234,3,8972,0,0,1,2024,1,1,11,56,19
14349,67,5,2,0,2024-01-02 03:26:35,3,164,118,4251,0,0,7,2024,1,2,3,26,35
14350,194,3,3,0,2024-01-01 04:42:49,1,287,189,4044,0,0,3,2024,1,1,4,42,49
14351,45,4,1,0,2024-01-02 23:18:04,2,297,102,14819,0,0,4,2024,1,2,23,18,4
14354,56,8,2,0,2024-01-02 23:48:04,3,266,86,19379,0,0,8,2024,1,2,23,48,4
14359,155,7,4,0,2024-01-01 23:10:20,2,218,22,16775,0,0,7,2024,1,1,23,10,20
14362,21,8,1,0,2024-01-01 00:19:28,3,280,30,16546,0,0,10,2024,1,1,0,19,28
14363,166,4,0,0,2024-01-03 20:32:23,3,278,118,7256,0,0,4,2024,1,3,20,32,23
14364,19,9,1,0,2024-01-01 02:00:36,2,238,8,13304,0,1,9,2024,1,1,2,0,36
14366,150,3,4,0,2024-01-02 02:29:06,2,194,100,3769,0,0,3,2024,1,2,2,29,6
14385,20,5,1,0,2024-01-03 06:25:19,2,154,177,7409,0,0,5,2024,1,3,6,25,19
14386,158,9,4,0,2024-01-02 21:00:53,1,289,67,14496,0,0,9,2024,1,2,21,0,53
14387,105,7,2,0,2024-01-02 02:01:14,2,157,128,12314,0,0,7,2024,1,2,2,1,14
14388,127,5,2,0,2024-01-02 22:27:48,3,184,55,2684,0,0,6,2024,1,2,22,27,48
14395,5,7,1,0,2024-01-03 17:38:25,2,280,124,7968,0,0,7,2024,1,3,17,38,25
14396,176,5,3,0,2024-01-02 06:21:18,2,255,47,15845,0,0,8,2024,1,2,6,21,18
14397,161,7,0,0,2024-01-02 15:50:06,2,136,89,4954,0,0,7,2024,1,2,15,50,6
14402,20,9,1,0,2024-01-01 04:25:29,2,263,21,4184,0,0,9,2024,1,1,4,25,29
14405,29,10,1,0,2024-01-02 06:40:37,2,298,179,17178,0,0,10,2024,1,2,6,40,37
14407,162,6,0,0,2024-01-01 04:16:33,3,298,12,19128,0,0,6,2024,1,1,4,16,33
14409,94,3,2,0,2024-01-02 12:25:51,3,231,59,7899,0,0,3,2024,1,2,12,25,51
14412,72,4,2,0,2024-01-02 20:48:04,1,207,13,3476,0,0,4,2024,1,2,20,48,4
14415,158,8,4,0,2024-01-03 01:36:58,2,297,146,7144,0,0,3,2024,1,3,1,36,58
14416,153,8,4,0,2024-01-02 13:38:12,2,240,49,3700,0,0,7,2024,1,2,13,38,12
14417,47,10,1,0,2024-01-02 12:52:59,3,245,101,2358,0,0,10,2024,1,2,12,52,59
14422,39,5,1,0,2024-01-01 15:53:03,2,258,167,9617,0,0,2,2024,1,1,15,53,3
14427,149,6,4,0,2024-01-01 01:21:54,3,177,169,3464,0,0,6,2024,1,1,1,21,54
14432,14,9,1,0,2024-01-03 15:44:59,2,223,133,16973,0,0,9,2024,1,3,15,44,59
14434,105,4,2,0,2024-01-01 23:36:06,3,158,168,10504,1,0,4,2024,1,1,23,36,6
14435,156,6,4,0,2024-01-01 16:49:43,2,195,191,13621,0,0,6,2024,1,1,16,49,43
14439,178,6,3,0,2024-01-02 09:19:39,2,285,156,16740,0,0,6,2024,1,2,9,19,39
14446,192,4,3,0,2024-01-01 17:31:33,2,146,1,1624,0,0,4,2024,1,1,17,31,33
14456,53,6,2,0,2024-01-01 06:51:24,3,273,58,1423,0,0,6,2024,1,1,6,51,24
14457,142,10,4,0,2024-01-03 04:29:42,2,157,192,6073,0,0,10,2024,1,3,4,29,42
14460,85,8,2,0,2024-01-03 13:36:12,2,202,157,16079,0,0,8,2024,1,3,13,36,12
14461,161,2,0,0,2024-01-03 10:57:48,2,260,196,13019,0,1,2,2024,1,3,10,57,48
14462,88,6,2,0,2024-01-02 16:58:38,3,207,106,1949,0,0,6,2024,1,2,16,58,38
14463,21,1,1,0,2024-01-03 02:28:59,2,219,144,8753,0,0,1,2024,1,3,2,28,59
14464,49,6,1,0,2024-01-03 20:27:00,2,189,109,8132,0,0,6,2024,1,3,20,27,0
14468,166,8,0,0,2024-01-03 03:38:08,2,194,148,2235,0,0,9,2024,1,3,3,38,8
14471,6,5,1,0,2024-01-01 01:01:25,2,217,157,4105,0,1,8,2024,1,1,1,1,25
14472,81,4,2,0,2024-01-01 05:35:39,2,196,134,3065,0,0,4,2024,1,1,5,35,39
14487,73,9,2,0,2024-01-01 17:31:33,2,230,157,1624,0,0,9,2024,1,1,17,31,33
14488,22,10,1,0,2024-01-03 14:08:38,2,226,60,16708,0,1,10,2024,1,3,14,8,38
14501,128,9,2,0,2024-01-02 10:54:14,2,193,190,1177,0,0,9,2024,1,2,10,54,14
14512,11,7,1,0,2024-01-02 13:33:07,1,181,76,14604,0,0,7,2024,1,2,13,33,7
14516,41,9,1,0,2024-01-03 01:20:46,2,166,184,17759,0,0,9,2024,1,3,1,20,46
14521,43,1,1,0,2024-01-03 23:48:05,2,259,6,11418,0,0,1,2024,1,3,23,48,5
14523,20,5,1,0,2024-01-01 00:07:30,1,247,68,8670,0,0,5,2024,1,1,0,7,30
14525,34,3,1,0,2024-01-02 12:53:01,2,298,72,7001,0,0,3,2024,1,2,12,53,1
14530,86,4,2,0,2024-01-03 14:58:40,2,174,82,202,0,0,4,2024,1,3,14,58,40
14535,70,5,2,0,2024-01-01 05:42:04,1,156,55,3102,0,0,5,2024,1,1,5,42,4
14550,159,6,4,0,2024-01-01 12:51:58,2,146,195,18390,0,0,6,2024,1,1,12,51,58
14562,80,3,2,0,2024-01-03 20:49:40,2,283,26,1649,0,0,3,2024,1,3,20,49,40
14565,102,8,2,0,2024-01-03 04:30:59,2,194,62,14214,0,0,8,2024,1,3,4,30,59
14573,179,8,3,0,2024-01-01 20:13:09,2,256,103,11104,0,1,8,2024,1,1,20,13,9
14576,85,10,2,0,2024-01-03 09:11:39,2,133,179,18786,0,0,10,2024,1,3,9,11,39
14580,82,7,2,0,2024-01-01 12:38:53,2,139,57,6668,0,0,7,2024,1,1,12,38,53
14593,135,3,4,0,2024-01-03 21:06:10,2,138,49,17732,1,0,3,2024,1,3,21,6,10
14602,27,7,1,0,2024-01-03 11:32:29,3,230,138,15489,0,1,7,2024,1,3,11,32,29
14609,115,7,2,0,2024-01-03 15:22:48,2,196,77,14992,0,0,7,2024,1,3,15,22,48
14611,168,7,0,0,2024-01-02 22:11:00,1,265,172,15294,0,1,7,2024,1,2,22,11,0
14613,175,5,3,0,2024-01-03 21:39:28,2,223,21,10656,0,0,10,2024,1,3,21,39,28
14631,71,6,2,0,2024-01-01 20:00:13,2,199,117,12065,0,0,6,2024,1,1,20,0,13
14633,70,1,2,0,2024-01-02 22:08:15,1,227,119,16458,0,0,1,2024,1,2,22,8,15
14634,7,8,1,0,2024-01-03 14:02:09,1,266,66,14233,0,1,6,2024,1,3,14,2,9
14637,115,2,2,0,2024-01-01 12:42:17,2,299,143,18039,0,0,2,2024,1,1,12,42,17
14642,198,7,3,0,2024-01-03 11:54:35,3,178,33,1660,0,0,7,2024,1,3,11,54,35
14652,22,8,1,0,2024-01-01 13:04:01,3,273,198,17402,0,0,4,2024,1,1,13,4,1
14653,162,9,0,0,2024-01-03 02:06:27,2,141,124,198,0,0,9,2024,1,3,2,6,27
14657,68,3,2,0,2024-01-03 14:35:01,2,270,89,19228,0,0,3,2024,1,3,14,35,1
14663,54,4,2,0,2024-01-03 11:18:06,3,228,80,3107,0,0,4,2024,1,3,11,18,6
14666,144,5,4,0,2024-01-02 15:39:36,1,256,134,9216,0,0,4,2024,1,2,15,39,36
14668,129,4,2,0,2024-01-02 23:07:21,2,149,142,16705,0,0,4,2024,1,2,23,7,21
14669,160,3,4,0,2024-01-01 11:45:21,2,207,167,8226,0,0,3,2024,1,1,11,45,21
14676,51,5,2,0,2024-01-01 06:28:40,0,264,172,10892,0,0,5,2024,1,1,6,28,40
14680,171,4,3,0,2024-01-01 11:21:47,2,222,40,9049,0,0,4,2024,1,1,11,21,47
14683,92,10,2,0,2024-01-03 10:07:58,2,291,104,10599,0,0,10,2024,1,3,10,7,58
14687,138,9,4,0,2024-01-01 22:29:28,1,201,13,16972,0,0,9,2024,1,1,22,29,28
14693,111,2,2,0,2024-01-01 13:58:22,3,240,191,12938,0,0,2,2024,1,1,13,58,22
14695,6,3,1,0,2024-01-01 04:00:45,2,204,166,14355,0,0,3,2024,1,1,4,0,45
14705,15,9,1,0,2024-01-01 14:36:26,2,293,63,12056,0,0,9,2024,1,1,14,36,26
14713,28,8,1,0,2024-01-02 03:55:16,0,174,119,16001,0,0,7,2024,1,2,3,55,16
14715,19,8,1,0,2024-01-03 06:06:05,1,165,167,11123,0,0,8,2024,1,3,6,6,5
14721,57,5,2,0,2024-01-03 11:11:07,2,292,153,4268,0,0,5,2024,1,3,11,11,7
14723,115,6,2,0,2024-01-03 17:38:49,2,203,99,169,0,0,6,2024,1,3,17,38,49
14727,144,9,4,0,2024-01-01 10:08:42,2,220,131,8620,0,0,9,2024,1,1,10,8,42
14738,172,7,3,0,2024-01-02 23:13:33,2,290,26,11328,0,0,7,2024,1,2,23,13,33
14740,83,3,2,0,2024-01-01 17:43:22,3,158,99,4256,0,0,3,2024,1,1,17,43,22
14745,17,1,1,0,2024-01-01 00:49:15,2,187,81,2896,0,0,1,2024,1,1,0,49,15
14746,182,8,3,0,2024-01-01 16:25:44,2,248,35,19777,1,0,10,2024,1,1,16,25,44
14749,8,8,1,0,2024-01-02 03:15:31,3,204,163,4645,0,1,10,2024,1,2,3,15,31
14751,13,6,1,0,2024-01-02 13:50:17,2,195,120,14065,0,0,6,2024,1,2,13,50,17
14773,92,5,2,0,2024-01-02 16:33:19,2,250,200,4029,0,0,5,2024,1,2,16,33,19
14774,145,5,4,0,2024-01-01 23:19:43,0,221,200,9206,0,0,5,2024,1,1,23,19,43
14782,70,6,2,0,2024-01-02 20:41:40,1,283,195,9461,0,0,6,2024,1,2,20,41,40
14789,47,2,1,0,2024-01-02 12:26:37,3,223,143,8592,0,1,2,2024,1,2,12,26,37
14790,110,5,2,0,2024-01-03 14:08:35,2,299,8,10968,0,0,2,2024,1,3,14,8,35
14792,135,6,4,0,2024-01-02 20:46:11,2,265,155,17521,0,0,6,2024,1,2,20,46,11
14797,31,2,1,0,2024-01-01 01:44:42,2,213,58,11114,0,0,2,2024,1,1,1,44,42
14809,164,4,0,0,2024-01-02 11:02:02,0,299,20,15635,0,0,4,2024,1,2,11,2,2
14814,193,8,3,0,2024-01-03 03:51:25,0,199,111,7503,0,1,5,2024,1,3,3,51,25
14819,159,6,4,0,2024-01-02 11:30:43,3,168,68,15238,0,0,6,2024,1,2,11,30,43
14821,79,5,2,0,2024-01-01 14:01:28,1,132,191,12168,0,0,5,2024,1,1,14,1,28
14822,133,9,4,0,2024-01-02 02:06:57,2,251,190,14250,0,0,9,2024,1,2,2,6,57
14823,168,5,0,0,2024-01-03 22:10:55,3,156,102,684,0,0,5,2024,1,3,22,10,55
14831,8,1,1,0,2024-01-02 01:23:20,0,207,5,11891,0,0,1,2024,1,2,1,23,20
14846,188,7,3,0,2024-01-02 02:46:42,2,133,33,17922,0,1,7,2024,1,2,2,46,42
14848,200,2,3,0,2024-01-02 09:11:43,2,228,62,12503,0,1,2,2024,1,2,9,11,43
14854,13,1,1,0,2024-01-01 16:01:58,3,279,175,11177,0,0,1,2024,1,1,16,1,58
14857,35,6,1,0,2024-01-01 09:13:37,2,216,169,18217,0,1,6,2024,1,1,9,13,37
14867,107,5,2,0,2024-01-02 15:50:41,2,247,177,18236,0,0,6,2024,1,2,15,50,41
14870,56,4,2,0,2024-01-03 23:01:30,2,150,8,15101,0,0,4,2024,1,3,23,1,30
14875,25,8,1,0,2024-01-01 04:14:41,3,140,14,15738,0,0,3,2024,1,1,4,14,41
14877,161,8,0,0,2024-01-01 13:11:29,2,123,174,17204,0,1,8,2024,1,1,13,11,29
14881,103,7,2,0,2024-01-02 16:50:10,3,260,34,771,0,0,7,2024,1,2,16,50,10
14884,29,2,1,0,2024-01-03 22:10:44,2,242,104,17176,0,0,2,2024,1,3,22,10,44
14886,59,3,2,0,2024-01-02 20:05:10,2,212,108,6847,0,0,3,2024,1,2,20,5,10
14887,176,6,3,0,2024-01-01 02:36:35,2,144,142,9708,0,1,6,2024,1,1,2,36,35
14893,115,3,2,0,2024-01-01 09:54:36,2,230,84,5543,0,0,3,2024,1,1,9,54,36
14895,171,1,3,0,2024-01-01 09:41:27,0,292,116,15834,0,0,1,2024,1,1,9,41,27
14903,130,2,2,0,2024-01-01 13:00:28,2,139,46,17152,0,0,2,2024,1,1,13,0,28
14908,37,10,1,0,2024-01-02 11:57:39,2,146,143,11312,0,0,10,2024,1,2,11,57,39
14911,140,4,4,0,2024-01-01 17:19:09,2,288,36,19594,0,0,4,2024,1,1,17,19,9
14915,105,3,2,0,2024-01-03 06:46:04,2,204,39,6379,0,0,3,2024,1,3,6,46,4
14917,90,3,2,0,2024-01-02 03:01:00,3,150,121,1427,0,0,3,2024,1,2,3,1,0
14920,89,9,2,0,2024-01-02 04:27:02,2,261,17,17309,0,0,9,2024,1,2,4,27,2
14923,182,8,3,0,2024-01-02 09:50:12,2,298,194,16458,0,1,1,2024,1,2,9,50,12
14935,193,2,3,0,2024-01-03 21:36:38,2,273,69,12347,0,1,2,2024,1,3,21,36,38
14936,160,2,4,0,2024-01-01 10:39:35,2,295,107,18561,0,0,2,2024,1,1,10,39,35
14945,31,9,1,0,2024-01-01 20:30:52,3,163,27,18290,0,0,9,2024,1,1,20,30,52
14951,137,3,4,0,2024-01-01 06:58:18,3,278,5,2670,0,0,3,2024,1,1,6,58,18
14952,140,4,4,0,2024-01-01 15:05:42,2,132,153,16703,0,0,4,2024,1,1,15,5,42
14956,14,5,1,0,2024-01-01 09:43:30,2,135,33,2950,1,0,5,2024,1,1,9,43,30
14962,81,4,2,0,2024-01-01 06:18:36,2,137,174,12027,0,0,4,2024,1,1,6,18,36
14970,120,8,2,0,2024-01-02 16:43:44,0,283,193,14119,0,0,8,2024,1,2,16,43,44
14973,48,8,1,0,2024-01-03 16:47:19,2,205,116,13891,0,1,8,2024,1,3,16,47,19
14974,103,8,2,0,2024-01-02 13:53:48,2,210,14,15319,0,0,7,2024,1,2,13,53,48
14977,40,5,1,0,2024-01-03 06:39:48,2,161,183,12509,0,0,6,2024,1,3,6,39,48
14982,177,8,3,0,2024-01-03 12:28:18,2,174,197,97,0,0,2,2024,1,3,12,28,18
14988,104,7,2,0,2024-01-01 02:47:36,2,240,88,11358,0,0,7,2024,1,1,2,47,36
14992,188,8,3,0,2024-01-03 20:53:33,2,195,53,7964,0,1,9,2024,1,3,20,53,33
15003,190,5,3,0,2024-01-02 11:18:47,1,241,56,14226,0,1,6,2024,1,2,11,18,47
15004,101,4,2,0,2024-01-01 20:43:22,2,166,19,8897,0,0,4,2024,1,1,20,43,22
15005,127,6,2,0,2024-01-01 03:16:16,2,127,157,8509,0,0,6,2024,1,1,3,16,16
15014,19,8,1,0,2024-01-03 20:58:44,2,274,53,9303,0,0,8,2024,1,3,20,58,44
15026,156,3,4,0,2024-01-01 17:00:56,2,122,79,758,0,0,3,2024,1,1,17,0,56
15028,152,1,4,0,2024-01-02 11:42:54,1,292,84,6724,0,0,1,2024,1,2,11,42,54
15040,118,8,2,0,2024-01-02 13:38:46,2,182,30,15184,0,0,8,2024,1,2,13,38,46
15047,84,5,2,0,2024-01-02 16:50:56,2,220,76,6495,0,0,5,2024,1,2,16,50,56
15050,63,1,2,0,2024-01-03 20:48:35,2,266,198,14414,0,0,1,2024,1,3,20,48,35
15064,59,1,2,0,2024-01-01 05:59:08,1,201,17,17367,0,0,1,2024,1,1,5,59,8
15071,159,8,4,0,2024-01-03 12:33:38,2,238,197,13272,0,0,1,2024,1,3,12,33,38
15073,153,6,4,0,2024-01-02 13:53:33,2,130,142,10631,0,0,6,2024,1,2,13,53,33
15096,132,5,4,0,2024-01-02 11:18:19,2,219,111,6457,0,0,5,2024,1,2,11,18,19
15097,90,9,2,0,2024-01-02 03:55:55,2,196,134,19010,0,0,9,2024,1,2,3,55,55
15102,87,1,2,0,2024-01-03 20:31:34,2,236,71,4426,0,0,1,2024,1,3,20,31,34
15105,123,2,2,0,2024-01-02 09:57:25,3,249,23,9299,0,0,2,2024,1,2,9,57,25
15111,53,4,2,0,2024-01-01 00:05:33,3,228,110,1477,0,0,4,2024,1,1,0,5,33
15113,96,4,2,0,2024-01-02 04:43:33,2,263,148,19811,0,0,4,2024,1,2,4,43,33
15118,167,3,0,0,2024-01-03 09:58:59,2,274,160,3276,0,0,3,2024,1,3,9,58,59
15122,108,7,2,0,2024-01-01 13:11:34,1,204,102,10942,0,0,7,2024,1,1,13,11,34
15123,65,10,2,0,2024-01-02 17:56:10,3,286,14,6302,0,0,10,2024,1,2,17,56,10
15126,15,6,1,0,2024-01-01 09:15:05,2,275,114,5732,0,0,6,2024,1,1,9,15,5
15131,50,2,1,0,2024-01-03 11:13:47,2,232,90,6192,0,1,2,2024,1,3,11,13,47
15139,69,5,2,0,2024-01-03 06:49:21,2,121,141,8751,0,0,5,2024,1,3,6,49,21
15141,49,2,1,0,2024-01-02 04:29:47,0,284,142,8773,0,0,2,2024,1,2,4,29,47
15156,77,8,2,0,2024-01-01 09:03:16,2,253,52,4578,0,0,5,2024,1,1,9,3,16
15161,111,5,2,0,2024-01-03 12:47:40,2,290,167,2023,0,0,9,2024,1,3,12,47,40
15165,87,9,2,0,2024-01-02 20:19:45,0,293,184,13090,0,0,9,2024,1,2,20,19,45
15171,29,3,1,0,2024-01-01 06:14:37,2,288,138,8078,0,0,3,2024,1,1,6,14,37
15179,77,8,2,0,2024-01-01 13:25:55,2,149,158,14800,0,0,8,2024,1,1,13,25,55
15190,52,7,2,0,2024-01-01 00:34:38,1,226,4,7554,0,0,7,2024,1,1,0,34,38
15193,131,10,4,0,2024-01-02 16:01:00,2,198,7,15155,0,0,10,2024,1,2,16,1,0
15194,75,8,2,0,2024-01-01 15:57:10,2,142,135,12992,0,0,8,2024,1,1,15,57,10
15201,184,8,3,0,2024-01-01 17:31:33,2,215,8,1624,0,0,8,2024,1,1,17,31,33
15209,46,4,1,0,2024-01-02 23:15:22,1,177,96,11274,0,0,4,2024,1,2,23,15,22
15210,57,5,2,0,2024-01-03 15:35:39,2,128,54,10532,0,0,10,2024,1,3,15,35,39
15214,117,8,2,0,2024-01-03 09:07:23,2,250,51,17928,0,0,9,2024,1,3,9,7,23
15215,108,8,2,0,2024-01-03 12:13:29,2,211,174,1173,0,0,8,2024,1,3,12,13,29
15219,193,1,3,0,2024-01-03 06:41:28,2,298,145,15878,0,1,1,2024,1,3,6,41,28
15227,115,4,2,0,2024-01-01 14:36:21,2,218,152,12931,0,0,4,2024,1,1,14,36,21
15231,43,1,1,0,2024-01-03 06:15:44,2,284,112,8073,0,0,1,2024,1,3,6,15,44
15232,26,8,1,0,2024-01-01 15:08:36,1,163,197,8149,0,0,4,2024,1,1,15,8,36
15235,59,8,2,0,2024-01-03 01:56:56,2,255,73,12956,0,0,2,2024,1,3,1,56,56
15245,106,3,2,0,2024-01-03 21:25:41,2,291,18,2666,0,0,3,2024,1,3,21,25,41
15247,175,9,3,0,2024-01-03 21:39:40,1,170,47,16325,0,0,9,2024,1,3,21,39,40
15249,71,5,2,0,2024-01-01 01:31:18,3,130,123,12593,0,0,5,2024,1,1,1,31,18
15250,167,8,0,0,2024-01-03 13:20:09,3,204,14,8038,0,0,3,2024,1,3,13,20,9
15252,49,8,1,0,2024-01-01 20:50:51,2,262,157,16139,0,0,2,2024,1,1,20,50,51
15255,156,5,4,0,2024-01-03 13:29:12,2,280,15,9246,0,0,7,2024,1,3,13,29,12
15258,78,8,2,0,2024-01-02 20:12:52,2,209,60,9958,0,0,9,2024,1,2,20,12,52
15263,24,9,1,0,2024-01-01 20:47:44,1,262,28,14099,0,1,9,2024,1,1,20,47,44
15268,33,8,1,0,2024-01-01 10:52:35,2,206,194,12385,0,0,8,2024,1,1,10,52,35
15269,197,5,3,0,2024-01-02 09:23:45,3,278,83,2085,0,0,5,2024,1,2,9,23,45
15273,125,5,2,0,2024-01-01 00:59:52,3,186,143,16343,0,0,7,2024,1,1,0,59,52
15275,101,1,2,0,2024-01-01 00:05:08,3,284,39,6845,0,0,1,2024,1,1,0,5,8
15276,114,1,2,0,2024-01-01 06:15:57,3,148,90,3791,0,0,1,2024,1,1,6,15,57
15288,178,9,3,0,2024-01-03 15:34:26,2,199,129,9598,0,0,9,2024,1,3,15,34,26
15291,90,4,2,0,2024-01-02 22:07:49,2,247,142,5328,0,0,4,2024,1,2,22,7,49
15295,82,8,2,0,2024-01-01 12:02:05,2,200,108,2469,0,0,4,2024,1,1,12,2,5
15298,35,1,1,0,2024-01-02 11:39:33,2,194,141,1349,0,0,1,2024,1,2,11,39,33
15299,50,8,1,0,2024-01-03 09:35:34,2,282,44,13409,0,0,7,2024,1,3,9,35,34
15300,82,3,2,0,2024-01-01 17:45:04,2,161,165,6775,0,0,3,2024,1,1,17,45,4
15302,156,5,4,0,2024-01-01 13:51:23,1,231,66,16160,0,0,5,2024,1,1,13,51,23
15316,154,8,4,0,2024-01-01 06:13:44,2,188,198,11134,0,0,7,2024,1,1,6,13,44
15327,63,2,2,0,2024-01-03 20:48:35,3,201,92,3327,0,0,2,2024,1,3,20,48,35
15329,79,10,2,0,2024-01-01 17:30:49,2,240,116,15064,0,0,10,2024,1,1,17,30,49
15332,110,6,2,0,2024-01-01 11:22:45,2,158,163,15100,0,0,6,2024,1,1,11,22,45
15334,71,8,2,0,2024-01-02 23:04:52,2,250,125,7334,0,0,8,2024,1,2,23,4,52
15338,112,1,2,1,2024-01-01 16:41:32,3,248,170,3552,1,0,1,2024,1,1,16,41,32
15339,186,5,3,0,2024-01-01 10:05:41,2,133,4,17333,0,0,8,2024,1,1,10,5,41
15342,172,8,3,0,2024-01-01 23:48:54,2,140,94,6585,0,1,2,2024,1,1,23,48,54
15343,98,8,2,0,2024-01-03 05:39:24,2,172,11,4451,0,0,7,2024,1,3,5,39,24
15348,168,3,0,0,2024-01-02 05:55:53,2,205,99,14154,0,1,3,2024,1,2,5,55,53
15352,8,6,1,0,2024-01-02 23:44:29,2,276,101,12758,0,0,6,2024,1,2,23,44,29
15361,80,8,2,0,2024-01-01 23:19:13,2,227,191,1088,0,0,2,2024,1,1,23,19,13
15370,30,1,1,0,2024-01-03 09:53:36,2,133,22,14962,0,1,1,2024,1,3,9,53,36
15372,24,7,1,0,2024-01-03 04:54:56,2,193,113,17868,0,0,7,2024,1,3,4,54,56
15373,98,1,2,0,2024-01-01 01:58:34,2,229,17,17165,0,0,1,2024,1,1,1,58,34
15380,56,9,2,0,2024-01-01 23:58:19,3,165,98,11954,0,0,9,2024,1,1,23,58,19
15397,166,6,0,0,2024-01-01 23:06:29,2,183,94,935,0,0,6,2024,1,1,23,6,29
15398,166,8,0,0,2024-01-02 01:22:56,2,249,22,14940,0,0,8,2024,1,2,1,22,56
15404,63,5,2,0,2024-01-03 20:48:35,3,202,180,3663,0,0,7,2024,1,3,20,48,35
15408,76,7,2,0,2024-01-01 02:57:04,2,266,14,3076,0,0,7,2024,1,1,2,57,4
15410,48,8,1,0,2024-01-03 15:07:06,2,252,45,2996,0,0,9,2024,1,3,15,7,6
15412,34,6,1,0,2024-01-03 09:55:12,2,146,90,14561,0,0,6,2024,1,3,9,55,12
15414,144,4,4,0,2024-01-02 17:38:10,3,155,154,6059,1,0,4,2024,1,2,17,38,10
15417,66,1,2,0,2024-01-03 01:21:45,2,223,113,3082,0,0,1,2024,1,3,1,21,45
15425,190,8,3,0,2024-01-02 09:12:18,2,217,178,8511,0,0,10,2024,1,2,9,12,18
15427,92,4,2,0,2024-01-01 14:17:21,2,263,148,14396,0,0,4,2024,1,1,14,17,21
15429,166,8,0,0,2024-01-02 02:01:00,2,294,161,5178,0,0,8,2024,1,2,2,1,0
15430,194,8,3,0,2024-01-03 23:00:54,2,133,91,1335,0,0,8,2024,1,3,23,0,54
15433,147,1,4,0,2024-01-03 11:31:49,2,151,89,215,0,0,1,2024,1,3,11,31,49
15434,78,2,2,0,2024-01-02 22:14:33,2,172,82,3824,0,0,2,2024,1,2,22,14,33
15435,33,10,1,0,2024-01-01 15:51:37,1,148,38,13942,0,0,10,2024,1,1,15,51,37
15441,37,3,1,0,2024-01-03 17:14:34,2,277,8,15989,0,0,3,2024,1,3,17,14,34
15444,21,2,1,0,2024-01-01 06:40:28,2,191,185,2619,0,0,2,2024,1,1,6,40,28
15453,22,8,1,0,2024-01-03 09:15:17,2,236,158,15000,0,0,8,2024,1,3,9,15,17
15464,64,4,2,0,2024-01-01 13:18:39,3,186,164,10958,0,0,4,2024,1,1,13,18,39
15465,24,10,1,0,2024-01-03 02:27:36,2,276,84,17146,0,0,10,2024,1,3,2,27,36
15468,106,1,2,0,2024-01-03 03:53:44,2,177,52,769,0,0,1,2024,1,3,3,53,44
15479,31,7,1,0,2024-01-01 21:52:26,0,277,58,8903,0,0,7,2024,1,1,21,52,26
15485,4,5,1,0,2024-01-01 03:00:29,2,221,49,5680,0,1,5,2024,1,1,3,0,29
15489,163,10,0,0,2024-01-02 21:47:47,2,187,19,8086,0,0,10,2024,1,2,21,47,47
15496,165,1,0,0,2024-01-03 14:49:09,0,241,34,11254,0,0,1,2024,1,3,14,49,9
15499,178,9,3,0,2024-01-01 17:51:30,2,158,65,10241,0,1,9,2024,1,1,17,51,30
15520,126,4,2,0,2024-01-01 04:15:03,2,288,105,6335,0,0,4,2024,1,1,4,15,3
15522,168,8,0,0,2024-01-03 00:11:46,2,271,14,14064,0,0,1,2024,1,3,0,11,46
15527,62,8,2,0,2024-01-02 01:45:11,2,277,11,15087,0,0,8,2024,1,2,1,45,11
15528,82,8,2,0,2024-01-03 12:31:46,3,189,8,1856,0,0,4,2024,1,3,12,31,46
15529,184,4,3,0,2024-01-01 17:31:33,2,259,37,1624,0,0,4,2024,1,1,17,31,33
15533,182,9,3,0,2024-01-03 17:56:07,2,266,86,9007,0,0,9,2024,1,3,17,56,7
15534,18,5,1,1,2024-01-01 06:09:21,2,261,135,15208,0,0,5,2024,1,1,6,9,21
15535,31,6,1,0,2024-01-01 23:11:21,2,229,29,4269,0,1,6,2024,1,1,23,11,21
15540,184,8,3,0,2024-01-01 17:31:33,2,169,107,1624,0,0,8,2024,1,1,17,31,33
15545,115,3,2,0,2024-01-01 14:58:46,2,162,24,6386,0,0,3,2024,1,1,14,58,46
