ID,UserID,Department,UserRole,Connection,Timestamp,AccessLevel,AccessDuration,DeviceID,PatientID,IsAccessFail,IsSensitive,VisitDepartment,Year,Month,Day,Hour,Minute,Second,Label
7167,155,1,4,0,2024-01-03 03:58:27,2,134,125,14461,0,0,1,2024,1,3,3,58,27,0
7168,92,5,2,0,2024-01-02 10:27:16,0,211,89,17356,0,0,8,2024,1,2,10,27,16,0
7171,62,7,2,0,2024-01-02 03:10:10,2,138,33,18334,0,0,7,2024,1,2,3,10,10,0
7173,126,4,2,0,2024-01-01 06:33:38,2,226,141,15301,0,0,4,2024,1,1,6,33,38,0
7177,115,5,2,0,2024-01-03 10:45:58,2,233,18,17167,0,0,5,2024,1,3,10,45,58,0
7181,85,4,2,0,2024-01-03 13:28:09,2,267,84,15423,0,0,4,2024,1,3,13,28,9,0
7199,93,5,2,0,2024-01-02 09:20:54,3,155,176,7098,0,0,10,2024,1,2,9,20,54,0
7200,39,3,1,0,2024-01-03 11:49:17,2,128,156,2238,0,0,3,2024,1,3,11,49,17,0
7204,133,9,4,0,2024-01-02 22:03:30,2,299,117,10343,0,0,9,2024,1,2,22,3,30,0
7205,131,5,4,0,2024-01-02 11:54:08,0,124,122,3508,0,0,5,2024,1,2,11,54,8,0
7210,107,8,2,0,2024-01-01 10:45:15,1,124,185,10866,0,0,7,2024,1,1,10,45,15,0
7211,129,10,2,0,2024-01-03 22:40:38,1,196,69,8779,0,0,10,2024,1,3,22,40,38,0
7212,195,10,3,0,2024-01-02 09:04:24,1,198,22,4664,0,0,10,2024,1,2,9,4,24,0
7213,187,10,3,0,2024-01-03 22:00:18,2,150,176,1406,0,0,10,2024,1,3,22,0,18,0
7215,12,1,1,0,2024-01-03 03:43:48,2,193,21,4694,0,1,1,2024,1,3,3,43,48,0
7224,137,7,4,0,2024-01-02 20:13:04,2,214,57,2544,0,0,7,2024,1,2,20,13,4,0
7231,92,4,2,0,2024-01-02 11:28:55,2,174,134,6405,0,0,4,2024,1,2,11,28,55,0
7238,96,9,2,0,2024-01-03 01:56:13,0,264,125,6911,0,0,9,2024,1,3,1,56,13,0
7242,4,7,1,0,2024-01-03 20:22:29,2,159,89,18180,0,0,7,2024,1,3,20,22,29,0
7252,89,1,2,0,2024-01-02 04:17:03,2,135,86,873,0,0,1,2024,1,2,4,17,3,0
7255,46,2,1,0,2024-01-01 03:25:21,2,264,34,5467,0,0,2,2024,1,1,3,25,21,0
7256,11,4,1,0,2024-01-03 16:22:39,2,285,92,12566,0,0,4,2024,1,3,16,22,39,0
7260,120,5,2,0,2024-01-02 16:48:31,2,224,125,6274,0,0,5,2024,1,2,16,48,31,0
7265,177,4,3,0,2024-01-02 15:21:42,2,146,52,4150,0,0,4,2024,1,2,15,21,42,0
7266,190,10,3,0,2024-01-02 16:46:46,2,168,178,11452,0,0,10,2024,1,2,16,46,46,0
7272,55,4,2,0,2024-01-02 13:00:08,0,141,131,8888,0,0,4,2024,1,2,13,0,8,0
7275,177,2,3,0,2024-01-01 11:27:35,2,294,200,5389,0,0,2,2024,1,1,11,27,35,0
7283,22,2,1,0,2024-01-02 16:51:57,3,188,151,12744,0,0,2,2024,1,2,16,51,57,0
7290,5,3,1,0,2024-01-01 17:43:17,2,266,23,8014,0,1,3,2024,1,1,17,43,17,0
7292,46,5,1,0,2024-01-03 20:27:30,3,147,190,9170,0,0,5,2024,1,3,20,27,30,0
7296,125,5,2,0,2024-01-01 00:51:55,2,153,60,2590,0,0,9,2024,1,1,0,51,55,0
7299,156,7,4,0,2024-01-03 12:56:15,2,276,6,9853,0,0,7,2024,1,3,12,56,15,0
7302,189,4,3,0,2024-01-03 17:23:26,2,280,34,2850,0,0,4,2024,1,3,17,23,26,0
7310,171,4,3,0,2024-01-03 16:01:21,2,171,107,18606,0,1,4,2024,1,3,16,1,21,0
7318,54,2,2,0,2024-01-02 14:37:24,2,127,176,6158,0,0,2,2024,1,2,14,37,24,0
7322,112,8,2,1,2024-01-01 15:31:57,2,125,117,8576,0,0,8,2024,1,1,15,31,57,0
7324,2,5,1,0,2024-01-01 11:03:00,2,133,4,2957,0,0,10,2024,1,1,11,3,0,0
7329,149,2,4,0,2024-01-01 21:02:10,2,155,38,8735,0,0,2,2024,1,1,21,2,10,0
7340,99,9,2,0,2024-01-03 00:10:41,2,146,118,14845,0,0,9,2024,1,3,0,10,41,0
7341,173,8,3,0,2024-01-01 17:06:31,2,189,109,12348,0,0,5,2024,1,1,17,6,31,0
7342,91,8,2,0,2024-01-02 12:44:18,2,287,188,13901,0,0,8,2024,1,2,12,44,18,0
7344,119,5,2,0,2024-01-02 01:42:10,2,196,178,16613,0,0,6,2024,1,2,1,42,10,0
7347,61,2,2,0,2024-01-01 13:41:45,2,224,198,9258,0,0,2,2024,1,1,13,41,45,0
7351,40,4,1,0,2024-01-01 23:15:29,2,216,35,2186,0,1,4,2024,1,1,23,15,29,0
7360,160,10,4,0,2024-01-01 16:27:26,2,134,117,101,0,0,10,2024,1,1,16,27,26,0
7364,66,7,2,0,2024-01-01 23:57:30,2,159,186,1541,0,0,7,2024,1,1,23,57,30,0
7372,21,5,1,0,2024-01-03 01:28:08,2,203,6,4911,0,1,5,2024,1,3,1,28,8,0
7385,167,6,0,0,2024-01-02 14:51:39,2,184,161,15725,0,0,6,2024,1,2,14,51,39,0
7389,89,8,2,0,2024-01-01 22:21:43,2,229,51,11507,0,0,10,2024,1,1,22,21,43,0
7398,82,8,2,0,2024-01-03 10:30:53,2,217,142,14041,0,0,8,2024,1,3,10,30,53,0
7400,182,2,3,0,2024-01-02 12:59:20,0,242,197,6944,0,0,2,2024,1,2,12,59,20,0
7403,69,7,2,0,2024-01-02 06:54:02,2,225,147,2926,0,0,7,2024,1,2,6,54,2,0
7407,145,8,4,0,2024-01-01 20:14:52,2,124,93,6759,0,0,10,2024,1,1,20,14,52,0
7415,134,8,4,0,2024-01-02 09:31:37,2,196,179,14392,0,0,10,2024,1,2,9,31,37,0
7416,60,4,2,0,2024-01-01 23:34:42,2,220,36,4528,0,0,4,2024,1,1,23,34,42,0
7417,65,2,2,0,2024-01-01 17:18:49,2,222,143,7040,0,0,2,2024,1,1,17,18,49,0
7431,89,9,2,0,2024-01-03 00:19:34,3,239,110,5679,0,0,9,2024,1,3,0,19,34,0
7432,48,9,1,0,2024-01-01 17:40:04,2,139,115,14535,0,0,9,2024,1,1,17,40,4,0
7439,44,3,1,0,2024-01-01 04:29:32,2,208,161,3769,0,0,3,2024,1,1,4,29,32,0
7442,187,5,3,0,2024-01-01 21:22:50,2,172,149,4283,0,1,5,2024,1,1,21,22,50,0
7449,122,10,2,0,2024-01-03 17:52:44,2,288,124,17504,0,0,10,2024,1,3,17,52,44,0
7451,139,9,4,0,2024-01-02 06:22:01,2,163,4,16589,0,0,9,2024,1,2,6,22,1,0
7456,29,4,1,0,2024-01-01 23:39:40,2,162,150,2047,0,0,4,2024,1,1,23,39,40,0
7463,188,4,3,0,2024-01-03 20:02:28,2,126,153,10618,0,0,4,2024,1,3,20,2,28,0
7465,14,8,1,0,2024-01-01 14:01:42,2,150,22,1543,0,0,8,2024,1,1,14,1,42,0
7466,60,3,2,0,2024-01-02 01:41:21,2,242,58,11447,0,0,3,2024,1,2,1,41,21,0
7468,52,8,2,0,2024-01-02 20:20:55,2,162,162,2840,0,0,8,2024,1,2,20,20,55,0
7470,108,8,2,0,2024-01-01 10:38:33,2,284,70,7250,0,0,8,2024,1,1,10,38,33,0
7473,195,6,3,0,2024-01-03 16:35:35,2,217,153,3758,0,0,6,2024,1,3,16,35,35,0
7475,31,4,1,0,2024-01-02 20:50:53,3,204,168,12780,0,1,4,2024,1,2,20,50,53,0
7476,109,7,2,0,2024-01-02 14:15:19,2,209,58,2890,0,0,7,2024,1,2,14,15,19,0
7479,2,10,1,0,2024-01-02 10:03:19,2,145,47,8969,0,0,10,2024,1,2,10,3,19,0
7481,146,7,4,0,2024-01-03 00:52:24,3,292,132,19919,0,0,7,2024,1,3,0,52,24,0
7487,73,2,2,0,2024-01-01 17:31:33,2,273,12,1624,0,0,2,2024,1,1,17,31,33,1
7488,18,10,1,1,2024-01-01 21:55:08,2,233,84,13132,0,0,10,2024,1,1,21,55,8,0
7492,182,10,3,0,2024-01-01 14:20:56,2,273,87,18479,0,1,10,2024,1,1,14,20,56,0
7494,133,8,4,0,2024-01-01 23:37:51,2,202,29,1881,0,0,1,2024,1,1,23,37,51,0
7499,49,2,1,0,2024-01-01 04:59:36,2,276,188,14242,0,1,2,2024,1,1,4,59,36,0
7509,116,3,2,0,2024-01-03 09:30:51,3,268,68,12748,0,0,3,2024,1,3,9,30,51,0
7510,120,3,2,0,2024-01-02 14:25:34,2,230,169,4553,0,0,3,2024,1,2,14,25,34,0
7513,78,5,2,0,2024-01-02 23:05:21,2,282,101,2090,0,0,5,2024,1,2,23,5,21,0
7519,118,1,2,0,2024-01-02 17:15:26,2,288,125,11686,0,0,1,2024,1,2,17,15,26,0
7520,180,10,3,0,2024-01-01 20:43:33,2,210,47,463,0,0,10,2024,1,1,20,43,33,0
7529,86,9,2,0,2024-01-03 13:17:15,2,207,53,4168,0,0,9,2024,1,3,13,17,15,0
7536,88,4,2,0,2024-01-02 10:42:15,2,123,57,10609,0,0,4,2024,1,2,10,42,15,0
7537,107,4,2,0,2024-01-01 11:45:02,2,195,87,6335,1,0,4,2024,1,1,11,45,2,0
7547,121,4,2,0,2024-01-03 10:55:23,0,159,78,8722,0,0,4,2024,1,3,10,55,23,0
7555,80,6,2,0,2024-01-01 00:00:27,1,130,50,11653,0,0,6,2024,1,1,0,0,27,0
7556,22,9,1,0,2024-01-03 16:10:03,2,289,41,2145,0,0,9,2024,1,3,16,10,3,0
7580,24,10,1,0,2024-01-02 00:16:51,2,175,15,15718,0,1,10,2024,1,2,0,16,51,0
7593,164,2,0,0,2024-01-02 14:06:24,2,252,10,12820,0,0,2,2024,1,2,14,6,24,0
7595,107,10,2,0,2024-01-01 12:20:02,3,156,102,13336,0,0,10,2024,1,1,12,20,2,0
7604,166,5,0,0,2024-01-03 21:06:43,3,146,53,2586,0,0,5,2024,1,3,21,6,43,0
7606,142,9,4,0,2024-01-03 22:14:47,2,133,60,780,0,0,9,2024,1,3,22,14,47,0
7614,169,6,0,0,2024-01-02 23:39:07,1,225,154,11471,0,0,6,2024,1,2,23,39,7,0
7625,95,5,2,0,2024-01-01 13:00:27,2,202,54,12839,0,0,5,2024,1,1,13,0,27,0
7634,128,5,2,0,2024-01-02 12:52:13,2,283,12,11454,0,0,5,2024,1,2,12,52,13,0
7641,27,2,1,0,2024-01-02 15:09:44,2,212,2,16785,0,0,2,2024,1,2,15,9,44,0
7654,151,8,4,0,2024-01-02 05:21:56,2,292,127,3856,0,0,8,2024,1,2,5,21,56,0
7657,45,7,1,0,2024-01-02 05:13:28,2,126,21,888,0,0,7,2024,1,2,5,13,28,0
7666,150,2,4,0,2024-01-01 22:57:03,3,282,93,14701,0,0,2,2024,1,1,22,57,3,0
7670,170,9,0,0,2024-01-02 11:03:33,2,250,156,4313,0,0,9,2024,1,2,11,3,33,0
7673,7,10,1,0,2024-01-03 12:58:03,1,270,54,9915,0,0,10,2024,1,3,12,58,3,0
7684,64,9,2,0,2024-01-03 10:33:09,2,173,175,534,0,0,9,2024,1,3,10,33,9,0
7691,184,2,3,0,2024-01-01 20:49:01,2,283,37,7390,0,0,2,2024,1,1,20,49,1,0
7695,55,5,2,0,2024-01-03 10:05:44,3,144,129,9867,0,0,2,2024,1,3,10,5,44,0
7696,109,5,2,0,2024-01-02 12:30:51,2,299,146,14573,0,0,5,2024,1,2,12,30,51,0
7698,103,9,2,0,2024-01-01 17:41:23,2,132,29,7861,0,0,9,2024,1,1,17,41,23,0
7705,65,5,2,0,2024-01-03 10:34:52,2,267,135,6948,0,0,2,2024,1,3,10,34,52,0
7707,103,4,2,0,2024-01-03 17:30:18,1,187,141,8079,0,0,4,2024,1,3,17,30,18,0
7708,1,4,1,0,2024-01-03 03:33:58,2,124,112,12512,0,1,4,2024,1,3,3,33,58,0
7710,125,9,2,0,2024-01-01 00:32:39,2,195,60,7415,0,0,9,2024,1,1,0,32,39,0
7712,10,7,1,0,2024-01-01 16:02:32,1,277,192,19403,0,0,7,2024,1,1,16,2,32,0
7718,194,4,3,0,2024-01-02 04:17:33,2,239,116,8043,0,1,4,2024,1,2,4,17,33,0
7720,17,8,1,0,2024-01-01 05:07:15,2,162,85,10910,0,0,8,2024,1,1,5,7,15,0
7722,64,8,2,0,2024-01-02 13:32:14,2,253,108,14854,0,0,4,2024,1,2,13,32,14,0
7734,132,3,4,0,2024-01-03 10:03:17,2,219,158,17732,0,0,3,2024,1,3,10,3,17,0
7744,71,1,2,0,2024-01-03 02:45:48,0,159,90,2683,0,0,1,2024,1,3,2,45,48,0
7753,139,6,4,0,2024-01-01 22:01:15,0,135,194,11974,0,0,6,2024,1,1,22,1,15,0
7754,150,8,4,0,2024-01-02 02:48:45,2,293,120,3592,0,0,8,2024,1,2,2,48,45,0
7758,158,5,4,0,2024-01-02 00:05:29,2,288,177,17498,0,0,8,2024,1,2,0,5,29,0
7759,112,6,2,1,2024-01-03 09:52:24,2,246,110,9513,0,0,6,2024,1,3,9,52,24,0
7762,84,4,2,0,2024-01-01 14:48:18,2,196,140,2110,0,0,4,2024,1,1,14,48,18,0
7769,95,7,2,0,2024-01-02 16:24:19,1,179,197,9280,0,0,7,2024,1,2,16,24,19,0
7770,124,2,2,0,2024-01-01 02:50:17,0,244,127,19652,0,0,2,2024,1,1,2,50,17,0
7773,100,10,2,0,2024-01-02 20:49:14,2,182,2,12319,0,0,10,2024,1,2,20,49,14,0
7776,82,5,2,0,2024-01-03 17:11:53,2,148,140,16134,0,0,5,2024,1,3,17,11,53,0
7778,20,6,1,0,2024-01-01 22:29:39,1,183,104,7120,0,0,6,2024,1,1,22,29,39,0
7780,20,3,1,0,2024-01-01 01:02:18,1,140,44,5586,0,0,3,2024,1,1,1,2,18,0
7783,125,5,2,0,2024-01-03 23:13:48,2,250,48,16386,0,0,5,2024,1,3,23,13,48,0
7784,66,5,2,0,2024-01-01 01:12:53,2,125,91,4347,0,0,5,2024,1,1,1,12,53,0
7787,40,10,1,0,2024-01-02 21:25:46,2,142,102,13727,0,0,10,2024,1,2,21,25,46,0
7799,13,8,1,0,2024-01-02 10:05:58,3,178,141,14838,0,0,3,2024,1,2,10,5,58,0
7800,182,9,3,0,2024-01-03 17:31:48,2,149,87,15487,0,0,9,2024,1,3,17,31,48,0
7806,121,1,2,0,2024-01-02 12:52:01,2,217,97,14475,0,0,1,2024,1,2,12,52,1,0
7807,171,8,3,0,2024-01-02 09:37:06,2,287,3,14543,0,0,3,2024,1,2,9,37,6,0
7813,78,5,2,0,2024-01-02 06:44:31,2,254,47,19501,0,0,5,2024,1,2,6,44,31,0
7814,21,5,1,0,2024-01-03 00:46:18,2,292,5,10647,0,1,5,2024,1,3,0,46,18,0
7828,50,8,1,0,2024-01-02 11:48:26,0,250,131,2665,0,0,8,2024,1,2,11,48,26,0
7834,175,1,3,0,2024-01-02 02:04:05,2,167,134,11203,0,0,1,2024,1,2,2,4,5,0
7848,129,8,2,0,2024-01-03 02:56:38,2,120,101,14079,0,0,8,2024,1,3,2,56,38,0
7860,74,4,2,0,2024-01-01 04:41:57,2,285,7,3585,0,0,4,2024,1,1,4,41,57,0
7863,57,7,2,0,2024-01-02 13:47:02,3,298,68,18826,0,0,7,2024,1,2,13,47,2,0
7865,25,9,1,0,2024-01-01 04:00:50,2,267,82,7415,1,0,9,2024,1,1,4,0,50,0
7872,135,5,4,0,2024-01-02 06:23:39,2,173,93,12006,0,0,9,2024,1,2,6,23,39,0
7882,64,5,2,0,2024-01-03 11:25:48,2,129,74,4307,0,0,10,2024,1,3,11,25,48,0
7886,142,8,4,0,2024-01-02 06:18:53,2,271,89,10852,0,0,6,2024,1,2,6,18,53,0
7888,43,10,1,0,2024-01-03 05:47:46,2,225,83,8726,0,0,10,2024,1,3,5,47,46,0
7895,119,7,2,0,2024-01-02 05:06:18,1,266,134,6403,0,0,7,2024,1,2,5,6,18,0
7900,78,5,2,0,2024-01-03 23:18:49,2,212,192,4488,0,0,5,2024,1,3,23,18,49,0
7902,109,8,2,0,2024-01-02 15:36:35,2,192,8,8159,0,0,2,2024,1,2,15,36,35,0
7919,188,5,3,0,2024-01-03 04:51:54,1,196,117,16343,0,1,7,2024,1,3,4,51,54,0
7921,75,4,2,0,2024-01-03 14:34:43,2,257,183,6985,0,0,4,2024,1,3,14,34,43,0
7932,30,7,1,0,2024-01-03 14:36:21,2,255,7,10383,0,0,7,2024,1,3,14,36,21,0
7942,107,8,2,0,2024-01-03 17:27:38,2,251,64,10935,0,0,8,2024,1,3,17,27,38,0
7946,9,5,1,0,2024-01-03 02:32:12,2,222,33,11145,0,0,5,2024,1,3,2,32,12,0
7957,92,3,2,0,2024-01-03 16:41:26,1,168,72,207,0,0,3,2024,1,3,16,41,26,0
7965,42,10,1,0,2024-01-02 15:48:55,0,192,2,4248,0,1,10,2024,1,2,15,48,55,0
7980,126,9,2,0,2024-01-01 22:12:22,2,173,3,11125,0,0,9,2024,1,1,22,12,22,0
7989,97,7,2,0,2024-01-03 14:08:29,2,177,156,18908,0,0,7,2024,1,3,14,8,29,0
7990,123,3,2,0,2024-01-03 16:34:36,3,266,30,7205,0,0,3,2024,1,3,16,34,36,0
7996,48,8,1,0,2024-01-03 11:55:37,3,239,25,11114,0,0,2,2024,1,3,11,55,37,0
8002,153,1,4,0,2024-01-01 12:43:16,3,163,58,11418,0,0,1,2024,1,1,12,43,16,0
8007,125,7,2,0,2024-01-02 22:58:11,1,226,110,14663,0,0,7,2024,1,2,22,58,11,0
8008,105,5,2,0,2024-01-03 21:00:53,2,221,111,2745,0,0,3,2024,1,3,21,0,53,0
8012,173,3,3,0,2024-01-01 11:06:40,1,291,165,19511,0,0,3,2024,1,1,11,6,40,0
8025,34,7,1,0,2024-01-01 16:47:01,1,255,76,11727,0,0,7,2024,1,1,16,47,1,0
8027,145,3,4,0,2024-01-03 05:34:46,1,253,8,18337,0,0,3,2024,1,3,5,34,46,0
8029,58,4,2,0,2024-01-01 21:29:30,2,144,10,970,0,0,4,2024,1,1,21,29,30,0
8031,39,8,1,0,2024-01-03 16:15:57,2,214,168,18663,0,1,10,2024,1,3,16,15,57,0
8037,70,5,2,0,2024-01-01 22:11:14,2,167,93,18629,0,0,8,2024,1,1,22,11,14,0
8040,196,9,3,0,2024-01-03 06:55:42,2,161,21,4870,0,0,9,2024,1,3,6,55,42,0
8059,173,1,3,0,2024-01-01 13:32:18,2,285,19,18018,0,0,1,2024,1,1,13,32,18,0
8062,106,8,2,0,2024-01-02 05:32:35,3,287,82,14225,0,0,9,2024,1,2,5,32,35,0
8063,100,4,2,0,2024-01-01 06:04:41,0,232,54,12804,0,0,4,2024,1,1,6,4,41,0
8064,50,2,1,0,2024-01-03 10:18:22,2,145,30,6844,0,0,2,2024,1,3,10,18,22,0
8066,73,4,2,0,2024-01-01 17:31:33,2,203,126,1624,0,0,4,2024,1,1,17,31,33,1
8071,191,3,3,0,2024-01-01 15:30:12,2,197,182,11372,0,1,3,2024,1,1,15,30,12,0
8073,175,8,3,0,2024-01-03 22:01:59,2,135,7,2226,0,0,8,2024,1,3,22,1,59,0
8091,59,7,2,0,2024-01-01 06:57:55,2,123,173,16310,0,0,7,2024,1,1,6,57,55,0
8093,160,5,4,0,2024-01-02 15:46:39,2,198,131,17564,0,0,5,2024,1,2,15,46,39,0
8096,24,7,1,0,2024-01-02 06:07:10,2,178,68,15583,0,0,7,2024,1,2,6,7,10,0
8098,130,3,2,0,2024-01-03 11:49:47,2,286,155,2155,0,0,3,2024,1,3,11,49,47,0
8106,173,8,3,0,2024-01-03 11:43:34,3,161,121,14013,0,0,8,2024,1,3,11,43,34,0
8108,33,5,1,0,2024-01-03 15:53:55,2,184,197,19226,1,0,5,2024,1,3,15,53,55,0
8109,127,2,2,0,2024-01-02 23:55:12,0,234,15,3064,0,0,2,2024,1,2,23,55,12,0
8110,177,6,3,0,2024-01-02 17:57:59,2,171,8,17273,0,1,6,2024,1,2,17,57,59,0
8120,33,2,1,0,2024-01-02 12:21:33,2,192,192,17112,0,0,2,2024,1,2,12,21,33,0
8125,85,6,2,0,2024-01-01 09:41:31,2,296,80,2710,0,0,6,2024,1,1,9,41,31,0
8127,52,8,2,0,2024-01-01 04:20:01,2,209,10,8647,0,0,1,2024,1,1,4,20,1,0
8132,186,4,3,0,2024-01-01 13:40:39,2,215,70,527,0,0,4,2024,1,1,13,40,39,0
8149,144,7,4,0,2024-01-03 16:46:54,2,144,113,7917,0,0,7,2024,1,3,16,46,54,0
8152,52,10,2,0,2024-01-01 01:02:01,2,187,140,12309,0,0,10,2024,1,1,1,2,1,0
8155,139,3,4,0,2024-01-01 00:49:50,0,226,10,1479,0,0,3,2024,1,1,0,49,50,0
8157,172,7,3,0,2024-01-03 01:11:29,2,285,125,16935,0,0,7,2024,1,3,1,11,29,0
8158,185,9,3,0,2024-01-02 02:39:33,2,227,89,2657,0,0,9,2024,1,2,2,39,33,0
8159,161,8,0,0,2024-01-03 10:44:37,0,129,41,14216,0,1,5,2024,1,3,10,44,37,0
8163,48,10,1,0,2024-01-02 09:17:23,2,167,191,6513,0,0,10,2024,1,2,9,17,23,0
8164,159,3,4,0,2024-01-03 11:15:54,2,159,95,2639,0,0,3,2024,1,3,11,15,54,0
8168,131,2,4,0,2024-01-01 17:51:58,2,127,75,9540,0,0,2,2024,1,1,17,51,58,0
8169,57,2,2,0,2024-01-01 15:26:03,2,135,29,8624,0,0,2,2024,1,1,15,26,3,0
8174,44,5,1,0,2024-01-01 22:08:31,2,128,65,16580,0,1,5,2024,1,1,22,8,31,0
8175,79,1,2,0,2024-01-03 14:32:21,2,176,86,6989,0,0,1,2024,1,3,14,32,21,0
8179,149,10,4,0,2024-01-02 01:50:45,2,133,198,946,1,0,10,2024,1,2,1,50,45,0
8184,135,8,4,0,2024-01-01 22:59:54,2,249,124,1985,0,0,8,2024,1,1,22,59,54,0
8188,43,1,1,0,2024-01-01 23:37:41,2,184,130,3258,0,0,1,2024,1,1,23,37,41,0
8193,137,9,4,0,2024-01-03 20:20:21,3,142,37,9706,0,0,9,2024,1,3,20,20,21,0
8195,105,4,2,0,2024-01-01 23:40:40,2,249,67,14347,0,0,4,2024,1,1,23,40,40,0
8207,96,10,2,0,2024-01-01 04:47:45,2,229,26,9569,0,0,10,2024,1,1,4,47,45,0
8211,13,6,1,0,2024-01-01 11:45:34,1,161,82,16292,0,0,6,2024,1,1,11,45,34,0
8213,102,10,2,0,2024-01-02 23:53:04,2,275,37,3257,0,0,10,2024,1,2,23,53,4,0
8222,106,5,2,0,2024-01-02 04:29:22,0,286,37,3944,0,0,4,2024,1,2,4,29,22,0
8224,151,6,4,0,2024-01-02 03:25:33,0,276,125,15701,0,0,6,2024,1,2,3,25,33,0
8226,58,10,2,0,2024-01-02 22:50:11,3,292,117,19602,0,0,10,2024,1,2,22,50,11,0
8235,123,8,2,0,2024-01-02 17:15:46,2,292,173,3839,0,0,7,2024,1,2,17,15,46,0
8239,42,10,1,0,2024-01-03 16:11:04,1,156,103,3250,0,0,10,2024,1,3,16,11,4,0
8245,116,2,2,0,2024-01-02 11:09:36,2,169,3,18314,0,0,2,2024,1,2,11,9,36,0
8246,71,1,2,0,2024-01-01 05:58:39,2,225,200,16401,0,0,1,2024,1,1,5,58,39,0
8247,147,7,4,0,2024-01-01 12:47:26,2,187,82,4889,0,0,7,2024,1,1,12,47,26,0
8255,24,10,1,0,2024-01-02 01:44:15,1,259,102,13410,0,1,10,2024,1,2,1,44,15,0
8267,105,8,2,0,2024-01-03 03:38:52,2,277,183,3752,0,0,1,2024,1,3,3,38,52,0
8274,48,5,1,0,2024-01-03 12:31:45,2,291,6,5550,0,0,5,2024,1,3,12,31,45,0
8277,85,8,2,0,2024-01-03 12:08:09,1,281,199,12763,0,0,8,2024,1,3,12,8,9,0
8285,58,10,2,0,2024-01-02 06:56:29,2,183,78,18957,0,0,10,2024,1,2,6,56,29,0
8288,136,8,4,0,2024-01-02 12:44:47,2,200,7,6206,0,0,10,2024,1,2,12,44,47,0
8290,159,5,4,0,2024-01-01 14:11:15,2,163,139,16370,0,0,5,2024,1,1,14,11,15,0
8301,17,3,1,0,2024-01-02 21:01:49,2,239,102,15359,0,0,3,2024,1,2,21,1,49,0
8304,117,4,2,0,2024-01-01 14:42:01,2,292,58,4904,0,0,4,2024,1,1,14,42,1,0
8313,34,4,1,0,2024-01-03 09:40:09,2,157,152,4970,0,0,4,2024,1,3,9,40,9,0
8324,136,7,4,0,2024-01-01 14:42:47,2,177,90,10419,0,0,7,2024,1,1,14,42,47,0
8332,159,4,4,0,2024-01-02 16:41:56,2,209,92,9503,0,0,4,2024,1,2,16,41,56,0
8334,133,5,4,0,2024-01-02 21:09:48,2,262,162,1439,0,0,9,2024,1,2,21,9,48,0
8337,74,3,2,0,2024-01-03 04:43:25,3,139,78,9174,0,0,3,2024,1,3,4,43,25,0
8342,120,8,2,0,2024-01-02 13:24:08,3,280,129,2963,0,0,8,2024,1,2,13,24,8,0
8344,52,4,2,0,2024-01-02 05:12:44,2,216,89,4624,0,0,4,2024,1,2,5,12,44,0
8350,45,2,1,0,2024-01-02 05:38:22,2,221,25,4217,0,0,2,2024,1,2,5,38,22,0
8359,63,8,2,0,2024-01-03 22:13:54,2,173,77,297,0,0,8,2024,1,3,22,13,54,0
8364,136,5,4,0,2024-01-02 11:30:14,2,160,110,14983,0,0,10,2024,1,2,11,30,14,0
8365,113,6,2,0,2024-01-02 17:31:17,1,196,157,16437,0,0,6,2024,1,2,17,31,17,0
8372,69,8,2,0,2024-01-02 21:21:20,3,275,60,2922,0,0,8,2024,1,2,21,21,20,0
8373,79,1,2,0,2024-01-03 13:55:10,2,136,86,945,0,0,1,2024,1,3,13,55,10,0
8384,173,10,3,0,2024-01-01 12:16:30,3,193,144,1542,0,0,10,2024,1,1,12,16,30,0
8386,70,9,2,0,2024-01-02 00:29:27,2,196,188,9735,0,0,9,2024,1,2,0,29,27,0
8389,19,10,1,0,2024-01-02 21:51:50,2,177,77,8070,0,1,10,2024,1,2,21,51,50,0
8395,198,5,3,0,2024-01-03 16:10:27,3,167,44,15817,0,0,5,2024,1,3,16,10,27,0
8400,74,1,2,0,2024-01-03 21:21:45,2,147,80,1219,0,0,1,2024,1,3,21,21,45,0
8402,103,9,2,0,2024-01-01 12:32:02,2,147,10,18319,0,0,9,2024,1,1,12,32,2,0
8405,71,7,2,0,2024-01-02 23:21:05,1,286,101,6365,0,0,7,2024,1,2,23,21,5,0
8406,162,4,0,0,2024-01-03 20:52:55,1,198,82,2280,0,0,4,2024,1,3,20,52,55,0
8410,36,10,1,0,2024-01-01 11:07:45,2,288,50,12462,0,0,10,2024,1,1,11,7,45,0
8422,64,4,2,0,2024-01-01 15:56:25,2,149,126,1838,0,0,4,2024,1,1,15,56,25,0
8428,67,8,2,0,2024-01-03 20:17:25,2,225,99,2842,0,0,8,2024,1,3,20,17,25,0
8430,97,8,2,0,2024-01-02 13:21:40,2,272,51,9265,0,0,8,2024,1,2,13,21,40,0
8433,88,2,2,0,2024-01-02 16:42:29,2,285,17,3570,0,0,2,2024,1,2,16,42,29,0
8435,105,6,2,0,2024-01-01 20:01:47,2,128,15,12127,0,0,6,2024,1,1,20,1,47,0
8439,59,10,2,0,2024-01-01 05:48:44,3,181,139,934,0,0,10,2024,1,1,5,48,44,0
8442,160,8,4,0,2024-01-03 10:20:50,2,168,96,4998,0,0,7,2024,1,3,10,20,50,0
