ID,UserID,Department,UserRole,Connection,Timestamp,AccessLevel,AccessDuration,DeviceID,PatientID,IsAccessFail,IsSensitive,VisitDepartment,Year,Month,Day,Hour,Minute,Second,Label
16044,93,1,1,0,2024-01-01 16:54:08,2,212,87,16826,0,0,1,2024,1,1,16,54,8,0
23497,380,4,0,0,2024-01-01 04:53:40,3,67,19,11332,0,1,4,2024,1,1,4,53,40,0
95345,120,5,2,0,2024-01-02 01:24:34,3,147,155,15981,0,0,5,2024,1,2,1,24,34,0
95994,347,6,4,0,2024-01-02 20:19:41,1,212,5,17889,0,0,6,2024,1,2,20,19,41,0
35880,389,10,0,1,2024-01-02 04:49:03,2,224,58,8127,0,1,10,2024,1,2,4,49,3,0
12816,494,3,3,0,2024-01-02 11:31:27,2,109,103,1253,0,0,3,2024,1,2,11,31,27,0
41276,29,9,1,0,2024-01-02 12:17:11,2,254,119,4884,0,0,9,2024,1,2,12,17,11,0
69368,273,5,4,0,2024-01-02 01:53:22,2,205,134,11266,0,0,5,2024,1,2,1,53,22,0
1994,450,4,3,0,2024-01-03 10:32:18,3,199,85,6708,0,0,4,2024,1,3,10,32,18,0
65382,180,1,2,0,2024-01-02 17:57:21,2,215,111,93,0,0,1,2024,1,2,17,57,21,0
5359,418,9,0,0,2024-01-01 15:31:16,2,265,139,6898,0,0,9,2024,1,1,15,31,16,0
74074,247,2,2,0,2024-01-01 12:33:10,2,210,184,2687,0,0,2,2024,1,1,12,33,10,0
97764,424,8,0,0,2024-01-01 22:34:00,2,85,133,5738,0,0,8,2024,1,1,22,34,0,0
61522,253,8,4,0,2024-01-02 00:36:47,2,111,161,7116,0,0,8,2024,1,2,0,36,47,0
99799,162,5,2,0,2024-01-01 13:11:07,3,173,105,6246,0,0,5,2024,1,1,13,11,7,0
73260,456,1,3,0,2024-01-02 11:48:51,2,70,22,8255,0,0,1,2024,1,2,11,48,51,0
8204,214,6,2,0,2024-01-03 21:01:49,2,287,87,10917,0,0,6,2024,1,3,21,1,49,0
10820,204,10,2,0,2024-01-03 15:13:11,2,255,185,6166,0,0,10,2024,1,3,15,13,11,0
10179,192,4,2,0,2024-01-01 09:51:08,2,236,69,13223,0,0,4,2024,1,1,9,51,8,0
72911,404,9,0,0,2024-01-03 14:05:07,2,175,37,5325,0,0,9,2024,1,3,14,5,7,0
81607,483,9,3,0,2024-01-01 00:02:55,2,120,55,1480,0,0,9,2024,1,1,0,2,55,0
79035,206,6,2,0,2024-01-02 00:55:57,2,114,197,14615,0,0,6,2024,1,2,0,55,57,0
14485,100,4,1,0,2024-01-01 20:11:39,2,290,40,11,0,0,4,2024,1,1,20,11,39,0
14151,237,4,2,0,2024-01-02 05:50:23,2,267,93,14876,0,0,4,2024,1,2,5,50,23,0
26453,373,2,0,0,2024-01-01 03:57:59,2,64,93,19744,0,0,2,2024,1,1,3,57,59,0
25524,93,2,1,0,2024-01-01 09:23:09,2,237,191,13067,0,0,2,2024,1,1,9,23,9,0
90353,86,2,1,1,2024-01-02 12:20:05,2,177,47,16424,0,0,2,2024,1,2,12,20,5,0
28549,122,9,2,0,2024-01-01 21:32:41,2,142,95,1162,0,0,9,2024,1,1,21,32,41,0
25761,50,3,1,0,2024-01-02 06:42:22,2,141,84,10899,0,0,3,2024,1,2,6,42,22,0
46366,2,8,1,0,2024-01-02 04:12:43,2,252,154,6936,0,0,8,2024,1,2,4,12,43,0
47309,297,2,4,0,2024-01-03 21:38:49,2,86,144,7829,0,0,2,2024,1,3,21,38,49,0
22035,8,3,1,0,2024-01-03 02:20:01,2,222,37,7249,0,1,3,2024,1,3,2,20,1,0
31109,140,1,2,0,2024-01-01 22:52:53,2,249,137,18595,0,0,1,2024,1,1,22,52,53,0
11779,326,3,4,0,2024-01-01 22:24:25,2,230,173,4883,0,0,3,2024,1,1,22,24,25,0
50470,484,6,3,0,2024-01-01 13:14:02,2,112,159,4500,0,0,6,2024,1,1,13,14,2,0
36851,63,3,1,0,2024-01-02 23:16:05,2,146,89,8813,0,0,3,2024,1,2,23,16,5,0
2353,112,8,2,0,2024-01-01 15:15:36,2,260,24,515,0,0,8,2024,1,1,15,15,36,0
95740,420,5,0,0,2024-01-02 16:01:40,2,144,179,11714,0,0,5,2024,1,2,16,1,40,0
68933,15,2,1,0,2024-01-02 22:11:27,1,222,194,7604,0,0,2,2024,1,2,22,11,27,0
91167,455,5,3,0,2024-01-02 20:06:24,3,150,57,19795,0,1,4,2024,1,2,20,6,24,0
20459,421,5,0,0,2024-01-02 04:24:58,2,223,153,1704,0,0,8,2024,1,2,4,24,58,0
49364,136,7,2,0,2024-01-02 05:37:09,1,167,59,5224,0,0,5,2024,1,2,5,37,9,0
80945,437,10,3,0,2024-01-02 13:54:33,2,159,191,1833,0,1,10,2024,1,2,13,54,33,0
98942,310,2,4,0,2024-01-02 20:47:44,2,215,58,18432,0,0,2,2024,1,2,20,47,44,0
59770,198,6,2,0,2024-01-02 20:58:49,2,259,61,14653,0,0,6,2024,1,2,20,58,49,0
75255,477,7,3,0,2024-01-02 12:28:58,2,282,52,18212,0,0,7,2024,1,2,12,28,58,0
40688,9,2,1,0,2024-01-01 22:57:16,2,166,22,3110,0,0,1,2024,1,1,22,57,16,0
93278,123,1,2,0,2024-01-01 02:27:42,2,286,25,294,0,0,1,2024,1,1,2,27,42,0
16725,433,10,3,0,2024-01-01 21:04:44,2,142,27,3500,0,1,10,2024,1,1,21,4,44,0
98729,490,6,3,1,2024-01-03 03:30:05,2,173,135,9939,0,0,6,2024,1,3,3,30,5,0
89709,446,10,3,0,2024-01-01 01:31:19,2,160,47,19459,0,0,10,2024,1,1,1,31,19,0
53167,48,9,1,0,2024-01-02 20:16:04,2,151,83,18444,0,0,9,2024,1,2,20,16,4,0
62872,198,10,2,0,2024-01-03 04:59:12,2,222,133,1834,0,0,10,2024,1,3,4,59,12,0
21541,183,10,2,0,2024-01-03 06:09:43,2,240,127,5145,0,0,10,2024,1,3,6,9,43,0
59130,252,10,4,0,2024-01-01 17:24:24,2,122,89,10010,1,0,10,2024,1,1,17,24,24,0
10264,79,3,1,1,2024-01-03 13:51:18,1,221,87,16743,0,0,3,2024,1,3,13,51,18,0
78427,425,6,0,0,2024-01-02 11:53:17,2,265,95,9530,0,0,6,2024,1,2,11,53,17,0
27945,243,3,2,0,2024-01-01 00:59:02,2,250,127,11455,0,0,3,2024,1,1,0,59,2,1
58049,247,3,2,0,2024-01-03 12:52:37,1,175,149,320,0,0,3,2024,1,3,12,52,37,0
93619,59,7,1,0,2024-01-01 11:00:43,1,284,78,2307,0,0,7,2024,1,1,11,0,43,0
19273,223,3,2,0,2024-01-01 12:20:14,2,191,127,8607,0,0,3,2024,1,1,12,20,14,0
65196,409,7,0,0,2024-01-01 10:03:56,2,259,3,5292,0,0,7,2024,1,1,10,3,56,0
44384,236,4,2,0,2024-01-02 00:20:50,1,254,151,14262,0,0,4,2024,1,2,0,20,50,0
77507,403,1,0,0,2024-01-01 00:05:03,2,190,183,14773,0,1,1,2024,1,1,0,5,3,0
92308,377,4,0,0,2024-01-03 12:38:18,2,266,106,7922,0,0,4,2024,1,3,12,38,18,0
47963,86,5,1,0,2024-01-01 09:12:08,2,259,136,2299,0,1,5,2024,1,1,9,12,8,0
30978,294,3,4,0,2024-01-02 15:06:06,2,174,20,12335,0,0,3,2024,1,2,15,6,6,0
51887,19,3,1,0,2024-01-01 05:43:41,1,208,30,10704,0,0,3,2024,1,1,5,43,41,0
85417,369,6,0,0,2024-01-01 06:16:57,0,215,177,4646,0,1,6,2024,1,1,6,16,57,0
84537,37,5,1,0,2024-01-03 03:01:21,2,286,41,17044,0,0,5,2024,1,3,3,1,21,0
16918,390,9,0,0,2024-01-03 00:36:18,3,176,114,19003,0,0,9,2024,1,3,0,36,18,0
82240,77,3,1,0,2024-01-03 20:36:16,2,91,27,9673,0,0,5,2024,1,3,20,36,16,0
47629,50,7,1,0,2024-01-02 21:03:50,2,295,188,8639,0,1,7,2024,1,2,21,3,50,0
66034,283,3,4,0,2024-01-02 14:03:28,2,119,64,3833,0,0,3,2024,1,2,14,3,28,0
67787,84,8,1,1,2024-01-03 17:33:26,0,279,76,15390,0,1,8,2024,1,3,17,33,26,0
46894,272,3,4,1,2024-01-01 09:35:56,2,13,196,15488,0,0,5,2024,1,1,9,35,56,1
2509,239,3,2,0,2024-01-03 00:26:05,2,101,47,13557,0,0,3,2024,1,3,0,26,5,0
13657,239,2,2,0,2024-01-03 06:08:10,2,156,117,16507,0,0,2,2024,1,3,6,8,10,0
95469,304,8,4,0,2024-01-03 17:41:49,2,75,160,1169,0,0,8,2024,1,3,17,41,49,0
85471,279,3,4,0,2024-01-03 11:04:03,2,177,48,9346,0,0,3,2024,1,3,11,4,3,0
57416,440,1,3,0,2024-01-02 09:33:29,3,160,45,5366,0,0,1,2024,1,2,9,33,29,0
45623,330,6,4,0,2024-01-02 11:20:44,3,267,175,15656,0,0,6,2024,1,2,11,20,44,0
44826,393,2,0,0,2024-01-01 15:21:18,1,189,181,19375,0,0,2,2024,1,1,15,21,18,0
44969,114,9,2,0,2024-01-03 03:10:46,2,110,127,16247,0,0,9,2024,1,3,3,10,46,0
43969,337,3,4,0,2024-01-02 21:45:42,2,75,129,16659,0,0,3,2024,1,2,21,45,42,0
22133,380,6,0,0,2024-01-01 02:52:09,2,201,48,15287,0,0,6,2024,1,1,2,52,9,0
26637,125,5,2,0,2024-01-02 03:20:41,3,244,178,19382,0,0,5,2024,1,2,3,20,41,0
3934,413,2,0,0,2024-01-02 15:10:04,2,150,35,11967,0,1,6,2024,1,2,15,10,4,0
37887,175,6,2,0,2024-01-02 11:21:44,1,88,149,14288,0,0,6,2024,1,2,11,21,44,0
25751,178,8,2,0,2024-01-03 23:22:13,2,225,2,19037,0,0,8,2024,1,3,23,22,13,0
39611,433,6,3,0,2024-01-02 01:31:24,2,145,120,15391,0,0,6,2024,1,2,1,31,24,0
22603,141,6,2,0,2024-01-02 01:41:39,3,257,151,8819,0,0,6,2024,1,2,1,41,39,0
67438,420,3,0,0,2024-01-02 15:42:29,2,151,91,9661,0,0,3,2024,1,2,15,42,29,0
49659,437,5,3,0,2024-01-03 11:21:22,2,168,49,10109,0,1,5,2024,1,3,11,21,22,0
96157,65,10,1,0,2024-01-02 20:44:44,3,112,199,8211,0,1,10,2024,1,2,20,44,44,0
15224,204,2,2,0,2024-01-01 15:43:26,2,102,31,15832,0,0,10,2024,1,1,15,43,26,0
73394,372,5,0,0,2024-01-03 20:06:20,2,99,54,19671,0,0,5,2024,1,3,20,6,20,0
79860,87,6,1,0,2024-01-01 14:59:40,3,87,191,15901,0,0,7,2024,1,1,14,59,40,0
4692,100,7,1,0,2024-01-02 21:50:43,1,70,140,83,0,0,7,2024,1,2,21,50,43,0
25695,338,10,4,0,2024-01-02 21:19:19,3,242,110,13598,0,0,10,2024,1,2,21,19,19,0
31751,226,7,2,0,2024-01-03 14:24:14,1,266,48,14000,0,0,3,2024,1,3,14,24,14,0
57038,164,3,2,0,2024-01-02 17:29:33,0,167,148,6851,0,0,3,2024,1,2,17,29,33,0
47323,448,1,3,0,2024-01-01 14:54:50,2,265,64,4052,1,0,1,2024,1,1,14,54,50,0
56683,383,5,0,0,2024-01-02 23:30:41,2,243,47,8934,0,0,5,2024,1,2,23,30,41,0
54296,256,3,4,0,2024-01-01 15:15:45,2,184,167,16535,0,0,3,2024,1,1,15,15,45,0
72540,264,7,4,0,2024-01-02 12:52:19,2,268,11,7534,0,0,7,2024,1,2,12,52,19,0
45043,378,1,0,0,2024-01-02 03:36:34,2,202,46,6985,0,0,1,2024,1,2,3,36,34,0
46766,286,5,4,0,2024-01-03 03:38:48,2,138,116,569,0,0,5,2024,1,3,3,38,48,0
48763,179,8,2,0,2024-01-03 04:10:59,2,274,58,4836,0,0,8,2024,1,3,4,10,59,0
86742,128,4,2,0,2024-01-02 15:15:52,2,218,72,1670,0,0,4,2024,1,2,15,15,52,0
99273,230,10,2,0,2024-01-03 12:30:37,2,114,166,13843,0,0,10,2024,1,3,12,30,37,0
84297,47,8,1,0,2024-01-03 00:00:40,2,129,172,15210,0,0,8,2024,1,3,0,0,40,0
83594,493,9,3,1,2024-01-03 20:29:40,3,82,82,11742,0,0,9,2024,1,3,20,29,40,0
43762,9,2,1,0,2024-01-01 21:00:04,2,269,42,12842,0,0,5,2024,1,1,21,0,4,0
4388,138,1,2,0,2024-01-01 12:14:21,2,266,32,9772,0,0,1,2024,1,1,12,14,21,0
28689,43,6,1,0,2024-01-02 13:26:07,3,71,147,13107,0,1,6,2024,1,2,13,26,7,0
31110,97,7,1,0,2024-01-02 14:44:51,2,262,137,7326,0,0,7,2024,1,2,14,44,51,0
79915,412,10,0,0,2024-01-03 23:34:27,2,93,124,3125,0,0,10,2024,1,3,23,34,27,0
1785,340,7,4,0,2024-01-03 04:34:00,2,178,26,15084,0,0,7,2024,1,3,4,34,0,0
60992,419,8,0,0,2024-01-02 22:03:29,2,95,173,4264,0,0,8,2024,1,2,22,3,29,0
95020,279,4,4,0,2024-01-02 13:35:14,2,70,31,9413,0,0,4,2024,1,2,13,35,14,0
71142,364,8,0,0,2024-01-01 04:22:54,1,128,121,11687,1,1,8,2024,1,1,4,22,54,0
6996,128,1,2,0,2024-01-02 15:42:42,2,221,152,5397,0,0,1,2024,1,2,15,42,42,0
15938,427,9,3,0,2024-01-02 13:22:09,2,146,1,17013,0,0,9,2024,1,2,13,22,9,0
6939,365,4,0,0,2024-01-01 09:32:50,3,283,86,12569,0,0,4,2024,1,1,9,32,50,0
23184,430,7,3,0,2024-01-01 17:25:02,0,174,74,7936,0,0,7,2024,1,1,17,25,2,0
63936,418,4,0,0,2024-01-02 16:13:39,2,205,12,2169,0,0,4,2024,1,2,16,13,39,0
47910,474,8,3,0,2024-01-03 16:04:01,2,277,10,12288,0,0,8,2024,1,3,16,4,1,0
22177,257,6,4,0,2024-01-03 23:39:10,3,104,135,6671,0,0,6,2024,1,3,23,39,10,0
8499,99,7,1,0,2024-01-01 13:20:51,0,114,100,9344,0,0,7,2024,1,1,13,20,51,0
65772,79,5,1,0,2024-01-02 14:43:51,1,62,146,8284,0,0,5,2024,1,2,14,43,51,0
30850,28,1,1,0,2024-01-01 10:52:40,2,83,150,10055,0,0,6,2024,1,1,10,52,40,0
20502,219,1,2,0,2024-01-01 13:36:10,2,149,79,15686,0,0,1,2024,1,1,13,36,10,0
84142,421,8,0,0,2024-01-02 05:19:49,3,142,70,17464,0,0,8,2024,1,2,5,19,49,0
3718,177,9,2,0,2024-01-03 10:05:03,2,108,37,19648,0,0,6,2024,1,3,10,5,3,0
16074,433,4,3,0,2024-01-03 00:14:43,1,284,181,9880,0,0,4,2024,1,3,0,14,43,0
87986,233,10,2,0,2024-01-01 16:28:10,2,119,129,19179,0,0,10,2024,1,1,16,28,10,0
63775,441,8,3,0,2024-01-02 22:54:25,2,138,75,3543,0,0,8,2024,1,2,22,54,25,0
12492,427,8,3,0,2024-01-03 15:59:15,2,144,174,7984,0,0,8,2024,1,3,15,59,15,0
4350,492,5,3,1,2024-01-03 14:47:27,2,159,109,11599,0,0,5,2024,1,3,14,47,27,0
8500,270,3,4,0,2024-01-01 06:03:07,2,243,91,4247,0,0,3,2024,1,1,6,3,7,0
38199,205,1,2,0,2024-01-02 02:34:26,2,146,152,11441,0,0,2,2024,1,2,2,34,26,0
91358,74,3,1,0,2024-01-01 01:16:45,2,151,109,17884,0,0,5,2024,1,1,1,16,45,0
39207,467,6,3,0,2024-01-02 00:58:16,2,239,97,6005,0,0,6,2024,1,2,0,58,16,0
59837,457,5,3,1,2024-01-01 15:21:51,2,278,52,10249,0,0,5,2024,1,1,15,21,51,0
82421,426,7,3,0,2024-01-01 04:55:57,2,138,56,16759,0,0,8,2024,1,1,4,55,57,0
66402,238,1,2,0,2024-01-03 11:42:56,2,259,10,11201,0,0,1,2024,1,3,11,42,56,0
29458,131,2,2,0,2024-01-02 04:05:56,2,151,86,3719,0,0,2,2024,1,2,4,5,56,0
82022,422,7,0,0,2024-01-02 21:00:11,2,229,122,13000,0,0,7,2024,1,2,21,0,11,0
84708,81,4,1,0,2024-01-02 13:06:01,2,61,24,10811,0,0,4,2024,1,2,13,6,1,0
44246,286,9,4,0,2024-01-02 05:34:39,1,293,12,10036,1,0,5,2024,1,2,5,34,39,0
6270,280,7,4,0,2024-01-02 13:15:01,2,291,91,2875,0,0,7,2024,1,2,13,15,1,0
27279,419,5,0,0,2024-01-02 05:36:01,2,121,74,18335,0,0,5,2024,1,2,5,36,1,0
41070,41,9,1,0,2024-01-03 12:37:05,3,102,156,14953,0,0,9,2024,1,3,12,37,5,0
34574,347,3,4,0,2024-01-01 23:25:38,3,95,115,6025,0,0,3,2024,1,1,23,25,38,0
3417,364,3,0,0,2024-01-02 20:55:28,2,122,174,16520,0,0,3,2024,1,2,20,55,28,0
32492,457,7,3,0,2024-01-03 16:20:20,2,71,13,12350,0,0,1,2024,1,3,16,20,20,0
6579,406,4,0,0,2024-01-03 20:47:51,2,221,174,19249,0,1,4,2024,1,3,20,47,51,0
72919,197,6,2,0,2024-01-01 06:15:54,2,283,10,12368,0,0,6,2024,1,1,6,15,54,0
4799,395,8,0,0,2024-01-02 13:11:12,2,189,166,3794,0,0,8,2024,1,2,13,11,12,0
27357,452,3,3,0,2024-01-03 02:14:20,2,209,126,13742,0,1,3,2024,1,3,2,14,20,0
91031,170,10,2,0,2024-01-02 14:53:14,2,78,79,2548,0,0,10,2024,1,2,14,53,14,0
48856,111,5,2,0,2024-01-01 13:22:11,1,246,93,4867,0,0,5,2024,1,1,13,22,11,0
3623,379,7,0,0,2024-01-02 12:58:56,2,269,192,11090,0,0,7,2024,1,2,12,58,56,0
46869,233,9,2,0,2024-01-02 16:02:38,2,65,36,18934,0,0,9,2024,1,2,16,2,38,0
5068,27,6,1,0,2024-01-02 16:02:58,3,168,75,18706,0,0,6,2024,1,2,16,2,58,0
4248,136,1,2,0,2024-01-01 04:58:22,3,162,47,2996,0,0,1,2024,1,1,4,58,22,0
29502,122,10,2,0,2024-01-01 23:56:39,2,82,23,11879,0,0,10,2024,1,1,23,56,39,0
40326,161,1,2,0,2024-01-01 03:28:38,2,251,91,10993,0,0,1,2024,1,1,3,28,38,0
20616,379,9,0,0,2024-01-02 10:10:43,2,242,71,17438,0,0,9,2024,1,2,10,10,43,0
3206,196,1,2,0,2024-01-02 21:49:51,2,156,178,16633,0,0,1,2024,1,2,21,49,51,0
79361,311,2,4,0,2024-01-02 16:45:25,3,94,110,7794,0,0,2,2024,1,2,16,45,25,0
81376,106,8,2,0,2024-01-03 10:16:04,0,218,38,14960,0,0,8,2024,1,3,10,16,4,0
92849,143,3,2,0,2024-01-01 11:20:10,2,73,134,19539,0,0,3,2024,1,1,11,20,10,0
24132,235,7,2,0,2024-01-02 20:11:37,0,269,9,13975,0,0,7,2024,1,2,20,11,37,0
76384,15,4,1,0,2024-01-02 22:23:49,2,117,151,14760,0,0,4,2024,1,2,22,23,49,0
37812,138,8,2,0,2024-01-01 14:32:31,2,119,32,17696,1,0,8,2024,1,1,14,32,31,0
83703,85,6,1,0,2024-01-01 16:00:09,2,225,142,16785,0,1,6,2024,1,1,16,0,9,0
42274,447,7,3,0,2024-01-02 02:15:40,2,283,107,18066,0,0,7,2024,1,2,2,15,40,0
8004,105,2,2,0,2024-01-01 17:11:49,2,199,173,16141,0,0,2,2024,1,1,17,11,49,0
38431,272,1,4,0,2024-01-01 10:22:07,1,246,106,6755,0,0,1,2024,1,1,10,22,7,0
6539,282,9,4,0,2024-01-03 10:11:08,2,234,165,9921,0,0,9,2024,1,3,10,11,8,0
4950,65,1,1,0,2024-01-02 01:34:16,2,123,11,2195,0,0,1,2024,1,2,1,34,16,0
14741,230,8,2,0,2024-01-03 11:10:55,1,125,183,13630,0,0,8,2024,1,3,11,10,55,0
33203,184,6,2,0,2024-01-02 11:24:40,2,190,105,7694,0,0,6,2024,1,2,11,24,40,0
61789,297,6,4,0,2024-01-01 22:33:19,3,275,174,13634,0,0,6,2024,1,1,22,33,19,0
16177,90,2,1,0,2024-01-02 00:16:13,3,236,116,13696,0,0,3,2024,1,2,0,16,13,0
75346,296,3,4,0,2024-01-01 15:24:33,3,168,179,13561,0,0,3,2024,1,1,15,24,33,0
43702,235,9,2,0,2024-01-02 02:32:32,2,226,26,678,0,0,9,2024,1,2,2,32,32,0
51939,56,10,1,1,2024-01-01 09:45:15,2,128,2,1577,0,0,10,2024,1,1,9,45,15,0
71698,490,5,3,0,2024-01-01 05:19:48,1,166,117,19891,0,1,5,2024,1,1,5,19,48,0
59029,172,3,2,0,2024-01-03 00:41:29,2,90,27,4995,0,0,3,2024,1,3,0,41,29,0
73234,382,5,0,0,2024-01-02 06:55:55,2,192,45,18115,0,0,5,2024,1,2,6,55,55,0
7947,369,6,0,0,2024-01-01 06:22:20,2,241,75,10564,0,0,2,2024,1,1,6,22,20,0
65210,397,3,0,0,2024-01-01 15:08:06,2,213,117,4727,1,0,3,2024,1,1,15,8,6,0
15389,320,3,4,0,2024-01-01 10:47:48,2,85,200,4822,0,0,3,2024,1,1,10,47,48,0
8536,180,7,2,0,2024-01-01 17:51:38,2,188,4,9267,0,0,7,2024,1,1,17,51,38,0
50241,59,5,1,0,2024-01-03 10:54:53,2,111,46,6931,0,0,4,2024,1,3,10,54,53,0
53000,132,9,2,0,2024-01-02 17:17:53,2,80,66,3592,0,0,9,2024,1,2,17,17,53,0
22995,334,5,4,0,2024-01-03 15:40:38,2,272,59,3960,0,0,5,2024,1,3,15,40,38,0
98963,363,10,0,0,2024-01-02 04:08:03,2,298,112,19810,0,0,10,2024,1,2,4,8,3,0
33904,218,4,2,0,2024-01-02 02:06:57,2,84,127,10029,0,0,4,2024,1,2,2,6,57,0
29952,244,5,2,0,2024-01-02 10:28:06,2,89,152,1164,0,0,5,2024,1,2,10,28,6,0
23905,254,4,4,0,2024-01-03 22:28:09,2,102,83,10788,0,0,3,2024,1,3,22,28,9,0
96592,19,6,1,0,2024-01-01 06:44:54,3,128,31,18687,0,0,6,2024,1,1,6,44,54,0
7907,57,9,1,1,2024-01-03 02:18:32,2,245,24,4772,0,0,9,2024,1,3,2,18,32,0
11355,470,2,3,0,2024-01-02 15:01:48,2,143,107,19565,0,0,2,2024,1,2,15,1,48,0
71598,75,8,1,0,2024-01-01 12:23:25,2,148,80,4691,0,1,8,2024,1,1,12,23,25,0
5882,304,10,4,0,2024-01-01 16:57:24,2,91,70,1908,0,0,10,2024,1,1,16,57,24,0
50175,317,5,4,0,2024-01-02 13:47:43,2,68,40,4772,0,0,9,2024,1,2,13,47,43,0
5654,490,9,3,0,2024-01-01 04:12:36,2,90,2,1792,0,1,9,2024,1,1,4,12,36,0
99505,498,4,3,0,2024-01-01 11:30:09,3,141,22,15357,0,0,4,2024,1,1,11,30,9,0
43576,274,2,4,0,2024-01-03 15:13:55,2,286,3,2977,0,0,2,2024,1,3,15,13,55,0
22135,222,8,2,0,2024-01-01 16:23:24,2,71,6,19368,0,0,8,2024,1,1,16,23,24,0
90425,404,6,0,0,2024-01-02 16:40:35,3,195,133,6700,0,0,6,2024,1,2,16,40,35,0
68478,114,5,2,0,2024-01-02 21:45:24,2,128,11,17027,0,0,5,2024,1,2,21,45,24,0
15338,148,2,2,0,2024-01-03 04:38:10,2,78,35,13905,0,0,2,2024,1,3,4,38,10,0
72049,184,8,2,1,2024-01-01 14:44:30,2,74,128,5738,0,0,8,2024,1,1,14,44,30,0
41772,63,6,1,0,2024-01-01 23:17:48,2,181,181,16996,0,0,6,2024,1,1,23,17,48,0
28345,59,2,1,0,2024-01-02 10:38:13,2,114,124,14948,0,1,2,2024,1,2,10,38,13,0
18724,92,2,1,1,2024-01-02 13:54:53,2,176,165,11380,0,1,2,2024,1,2,13,54,53,1
43827,252,2,4,0,2024-01-02 13:45:07,2,197,32,17406,0,0,2,2024,1,2,13,45,7,0
77807,290,1,4,0,2024-01-02 09:53:59,2,121,95,9511,0,0,1,2024,1,2,9,53,59,0
76840,356,6,0,0,2024-01-01 05:25:26,2,97,94,14279,0,1,6,2024,1,1,5,25,26,0
70188,414,6,0,0,2024-01-01 14:10:15,2,72,155,1533,0,0,6,2024,1,1,14,10,15,0
74527,133,6,2,0,2024-01-03 13:21:59,1,209,139,18377,0,0,2,2024,1,3,13,21,59,0
89370,340,9,4,0,2024-01-02 00:42:51,3,123,175,8164,0,0,9,2024,1,2,0,42,51,0
9894,35,10,1,0,2024-01-01 05:13:14,2,221,18,5207,0,1,10,2024,1,1,5,13,14,0
55750,230,9,2,0,2024-01-01 11:54:43,2,75,62,2239,0,0,9,2024,1,1,11,54,43,0
14617,420,5,0,0,2024-01-01 14:36:26,2,98,122,3724,0,1,5,2024,1,1,14,36,26,0
82621,289,6,4,0,2024-01-02 20:27:03,2,127,90,18676,0,0,6,2024,1,2,20,27,3,0
16318,266,2,4,0,2024-01-02 11:42:09,2,164,53,19980,0,0,2,2024,1,2,11,42,9,0
41554,481,6,3,0,2024-01-01 10:00:38,2,213,164,19393,0,0,6,2024,1,1,10,0,38,0
9760,300,6,4,0,2024-01-03 00:30:57,0,183,72,9005,0,0,6,2024,1,3,0,30,57,0
7077,85,8,1,0,2024-01-03 09:31:27,3,287,13,1035,0,1,8,2024,1,3,9,31,27,0
90634,296,7,4,0,2024-01-01 15:56:20,2,275,147,11788,0,0,3,2024,1,1,15,56,20,0
46843,293,1,4,0,2024-01-03 16:24:09,2,208,190,19278,0,0,1,2024,1,3,16,24,9,0
24571,350,8,4,0,2024-01-02 05:43:13,1,219,75,13028,0,0,8,2024,1,2,5,43,13,0
36002,347,9,4,0,2024-01-01 22:46:52,3,248,16,16528,0,0,9,2024,1,1,22,46,52,0
86189,183,8,2,0,2024-01-03 01:52:40,2,257,68,3805,0,0,8,2024,1,3,1,52,40,0
1834,440,6,3,0,2024-01-02 10:57:12,3,146,69,1715,0,0,6,2024,1,2,10,57,12,0
47866,433,7,3,0,2024-01-02 20:02:13,2,183,16,7483,0,0,10,2024,1,2,20,2,13,0
32359,284,6,4,0,2024-01-01 05:29:16,2,205,127,1123,0,0,6,2024,1,1,5,29,16,0
49809,103,7,2,0,2024-01-01 04:50:18,3,173,10,11994,0,0,7,2024,1,1,4,50,18,0
6359,27,2,1,0,2024-01-01 12:52:31,2,104,65,6506,0,0,2,2024,1,1,12,52,31,0
55158,102,4,2,0,2024-01-01 06:31:50,2,158,67,12709,0,0,4,2024,1,1,6,31,50,0
61351,95,8,1,0,2024-01-01 04:52:37,2,229,85,6328,0,0,10,2024,1,1,4,52,37,0
83498,378,9,0,0,2024-01-01 23:33:17,1,260,67,1593,0,0,9,2024,1,1,23,33,17,0
33286,333,7,4,0,2024-01-03 04:39:29,2,75,88,4151,0,0,7,2024,1,3,4,39,29,0
21235,231,8,2,0,2024-01-01 01:43:51,2,125,11,17464,0,0,8,2024,1,1,1,43,51,0
51460,160,3,2,0,2024-01-02 09:36:38,2,65,173,6431,0,0,3,2024,1,2,9,36,38,0
85979,196,7,2,0,2024-01-03 04:18:27,2,105,89,15067,0,0,7,2024,1,3,4,18,27,0
54855,439,10,3,0,2024-01-01 12:47:39,1,219,159,4818,0,1,10,2024,1,1,12,47,39,0
16444,205,1,2,0,2024-01-01 23:29:13,2,116,161,1959,0,0,1,2024,1,1,23,29,13,0
73370,430,2,3,0,2024-01-02 17:53:09,2,97,160,19605,0,0,2,2024,1,2,17,53,9,0
81413,17,6,1,0,2024-01-03 17:22:39,2,196,29,13817,0,0,6,2024,1,3,17,22,39,0
64959,470,7,3,0,2024-01-03 15:23:20,2,168,128,3823,0,0,7,2024,1,3,15,23,20,0
