ID,UserID,Department,UserRole,Connection,Timestamp,AccessLevel,AccessDuration,DeviceID,PatientID,IsAccessFail,IsSensitive,VisitDepartment,Year,Month,Day,Hour,Minute,Second
19619,65,2,1,0,2024-01-02 00:39:15,2,171,169,18186,0,0,2,2024,1,2,0,39,15
38841,58,4,1,0,2024-01-01 17:45:33,2,263,187,4683,0,0,10,2024,1,1,17,45,33
16326,1,9,1,0,2024-01-01 17:28:09,2,235,116,16902,0,1,9,2024,1,1,17,28,9
82198,409,9,0,0,2024-01-03 11:03:13,0,299,24,13554,0,0,9,2024,1,3,11,3,13
57727,282,3,4,0,2024-01-02 11:28:45,2,286,67,10371,0,0,3,2024,1,2,11,28,45
20184,471,1,3,0,2024-01-01 06:41:13,1,268,189,9219,0,0,1,2024,1,1,6,41,13
7863,358,5,0,0,2024-01-02 17:12:55,2,90,183,3208,0,0,5,2024,1,2,17,12,55
31656,404,9,0,0,2024-01-03 14:36:28,2,199,185,3004,0,0,9,2024,1,3,14,36,28
35313,116,7,2,0,2024-01-02 06:42:45,2,77,112,7124,0,0,7,2024,1,2,6,42,45
51341,245,3,2,0,2024-01-01 03:52:37,2,170,165,2252,0,0,3,2024,1,1,3,52,37
34831,379,3,0,0,2024-01-02 17:14:22,3,259,18,13822,0,0,3,2024,1,2,17,14,22
46710,342,5,4,0,2024-01-03 05:56:54,2,256,65,171,0,0,5,2024,1,3,5,56,54
55965,32,6,1,0,2024-01-02 09:29:59,3,299,188,19299,0,0,6,2024,1,2,9,29,59
17259,467,7,3,0,2024-01-03 04:45:08,0,97,140,7823,0,0,7,2024,1,3,4,45,8
77964,248,3,2,0,2024-01-02 01:27:02,2,213,189,14133,0,0,3,2024,1,2,1,27,2
75654,259,6,4,0,2024-01-02 14:07:05,3,149,113,2256,0,0,6,2024,1,2,14,7,5
9695,273,10,4,0,2024-01-03 05:34:01,2,249,86,587,0,0,10,2024,1,3,5,34,1
52267,115,4,2,0,2024-01-03 13:18:10,3,97,5,16287,0,0,4,2024,1,3,13,18,10
36869,392,5,0,0,2024-01-02 23:23:20,0,242,195,2300,0,0,5,2024,1,2,23,23,20
5222,455,6,3,0,2024-01-02 20:17:51,2,234,198,4602,0,0,6,2024,1,2,20,17,51
17961,449,7,3,0,2024-01-02 15:10:50,2,238,12,16475,0,0,7,2024,1,2,15,10,50
44624,367,2,0,0,2024-01-03 00:22:40,2,89,30,14690,0,0,2,2024,1,3,0,22,40
62535,119,2,2,0,2024-01-01 00:14:43,2,66,113,15542,1,0,2,2024,1,1,0,14,43
65491,109,6,2,0,2024-01-03 21:28:04,3,281,63,1097,0,0,2,2024,1,3,21,28,4
40104,144,5,2,0,2024-01-01 00:34:47,3,192,200,285,0,0,5,2024,1,1,0,34,47
77425,87,1,1,0,2024-01-03 17:25:46,2,189,40,777,0,0,1,2024,1,3,17,25,46
7172,3,2,1,0,2024-01-03 20:42:49,2,225,26,17725,0,0,2,2024,1,3,20,42,49
90276,421,1,0,0,2024-01-03 03:41:03,3,217,61,19099,0,1,1,2024,1,3,3,41,3
60913,251,8,4,0,2024-01-01 01:19:58,2,198,4,4745,0,0,8,2024,1,1,1,19,58
71945,77,9,1,0,2024-01-02 20:16:29,1,98,133,19379,0,0,9,2024,1,2,20,16,29
88123,278,4,4,0,2024-01-01 17:53:32,2,180,93,7590,0,0,4,2024,1,1,17,53,32
84780,198,1,2,0,2024-01-03 02:59:58,2,174,169,3020,0,0,1,2024,1,3,2,59,58
7217,234,1,2,0,2024-01-01 16:59:42,2,120,164,6945,0,0,1,2024,1,1,16,59,42
71108,435,9,3,0,2024-01-01 20:42:44,2,94,126,3067,0,0,9,2024,1,1,20,42,44
68970,9,8,1,0,2024-01-03 21:43:23,2,89,147,11814,0,0,8,2024,1,3,21,43,23
20224,380,7,0,0,2024-01-03 02:41:31,2,143,136,11400,0,1,7,2024,1,3,2,41,31
82639,159,5,2,0,2024-01-02 01:46:09,2,177,139,8741,0,0,5,2024,1,2,1,46,9
1911,418,5,0,0,2024-01-03 10:13:28,2,69,2,12626,0,0,5,2024,1,3,10,13,28
1140,73,9,1,0,2024-01-01 10:40:50,2,224,50,16434,0,0,9,2024,1,1,10,40,50
14767,73,6,1,0,2024-01-01 16:23:21,2,115,50,5907,0,1,6,2024,1,1,16,23,21
68162,94,4,1,0,2024-01-03 13:19:33,2,128,5,1156,1,0,4,2024,1,3,13,19,33
92545,289,1,4,0,2024-01-02 06:15:13,3,218,131,2552,0,0,1,2024,1,2,6,15,13
21667,454,4,3,0,2024-01-03 09:20:26,2,159,189,17364,0,0,4,2024,1,3,9,20,26
3549,167,2,2,0,2024-01-01 16:46:26,3,88,35,8641,0,0,2,2024,1,1,16,46,26
80997,466,7,3,0,2024-01-02 01:38:40,0,209,178,1904,0,0,7,2024,1,2,1,38,40
56364,176,2,2,0,2024-01-03 23:35:06,2,287,92,7035,0,0,2,2024,1,3,23,35,6
35713,90,9,1,0,2024-01-03 20:49:34,2,159,182,5421,0,0,9,2024,1,3,20,49,34
56975,453,8,3,0,2024-01-03 06:12:01,2,162,164,1917,0,0,8,2024,1,3,6,12,1
2212,45,4,1,0,2024-01-03 12:06:31,1,278,53,9916,0,0,4,2024,1,3,12,6,31
17110,398,8,0,0,2024-01-03 17:59:37,2,240,76,17551,0,1,8,2024,1,3,17,59,37
84887,432,6,3,0,2024-01-01 03:18:37,2,283,55,2324,0,0,6,2024,1,1,3,18,37
43462,85,3,1,0,2024-01-03 16:12:28,2,243,100,10286,0,0,3,2024,1,3,16,12,28
43260,1,10,1,0,2024-01-02 09:28:24,2,185,111,19712,0,0,10,2024,1,2,9,28,24
48931,151,3,2,0,2024-01-02 12:07:24,2,198,48,18183,0,0,3,2024,1,2,12,7,24
99774,368,3,0,0,2024-01-01 12:03:45,2,182,64,11128,0,0,3,2024,1,1,12,3,45
47222,264,10,4,0,2024-01-01 10:30:09,2,249,83,12603,0,0,10,2024,1,1,10,30,9
89640,166,8,2,0,2024-01-03 01:46:09,2,150,119,2905,0,0,8,2024,1,3,1,46,9
82668,415,4,0,0,2024-01-01 14:01:36,0,73,135,6865,0,0,4,2024,1,1,14,1,36
94443,60,6,1,0,2024-01-03 21:42:29,2,154,88,16844,0,0,6,2024,1,3,21,42,29
21647,357,1,0,0,2024-01-01 16:56:06,3,278,174,9740,0,0,1,2024,1,1,16,56,6
47436,199,6,2,0,2024-01-02 02:53:02,2,169,10,7217,0,0,6,2024,1,2,2,53,2
54089,69,1,1,0,2024-01-03 02:51:07,2,92,5,7038,0,1,1,2024,1,3,2,51,7
60231,223,9,2,0,2024-01-02 12:33:46,2,207,120,19856,0,0,9,2024,1,2,12,33,46
35104,401,4,0,0,2024-01-02 12:43:27,0,186,29,16300,0,0,4,2024,1,2,12,43,27
36778,112,9,2,0,2024-01-02 15:19:19,1,111,111,17068,0,0,9,2024,1,2,15,19,19
89071,240,3,2,0,2024-01-03 05:08:27,0,208,146,4519,0,0,3,2024,1,3,5,8,27
94751,361,1,0,0,2024-01-02 23:35:41,2,178,75,4109,0,0,1,2024,1,2,23,35,41
83190,399,3,0,0,2024-01-03 21:14:02,2,277,113,9162,0,0,3,2024,1,3,21,14,2
41460,473,6,3,0,2024-01-03 00:26:40,2,189,57,9443,0,0,9,2024,1,3,0,26,40
10738,173,3,2,0,2024-01-03 22:22:55,2,158,139,15438,0,0,3,2024,1,3,22,22,55
54984,332,2,4,0,2024-01-02 14:30:22,2,133,33,16472,0,0,2,2024,1,2,14,30,22
67854,272,10,4,0,2024-01-03 14:57:48,2,72,121,11746,0,0,10,2024,1,3,14,57,48
24494,246,3,2,0,2024-01-01 14:18:29,1,182,72,17886,0,0,3,2024,1,1,14,18,29
59273,291,3,4,0,2024-01-02 22:33:23,1,104,10,11892,1,0,3,2024,1,2,22,33,23
71966,146,4,2,0,2024-01-02 10:38:58,2,91,87,14385,0,0,4,2024,1,2,10,38,58
89883,66,7,1,0,2024-01-02 02:32:27,2,76,37,19815,0,0,7,2024,1,2,2,32,27
72187,139,6,2,1,2024-01-03 21:25:42,2,140,4,7040,0,0,6,2024,1,3,21,25,42
73969,90,1,1,0,2024-01-01 01:12:38,2,97,126,17923,0,0,1,2024,1,1,1,12,38
44390,382,1,0,0,2024-01-03 03:10:17,2,138,8,18969,0,1,9,2024,1,3,3,10,17
83303,189,2,2,0,2024-01-03 03:12:11,2,89,136,3549,0,0,1,2024,1,3,3,12,11
1509,365,3,0,0,2024-01-03 12:16:38,1,105,144,14243,0,0,3,2024,1,3,12,16,38
97143,190,4,2,0,2024-01-03 10:29:01,2,203,120,4765,0,0,3,2024,1,3,10,29,1
75414,266,10,4,0,2024-01-02 10:24:27,2,230,198,4031,0,0,10,2024,1,2,10,24,27
74199,216,10,2,0,2024-01-02 09:42:13,2,167,100,7225,0,0,8,2024,1,2,9,42,13
50060,188,7,2,0,2024-01-03 13:01:36,1,115,70,11269,0,0,7,2024,1,3,13,1,36
51264,402,2,0,0,2024-01-02 17:57:01,2,168,91,6420,0,0,2,2024,1,2,17,57,1
57443,154,3,2,0,2024-01-02 10:40:44,2,299,148,10760,0,0,3,2024,1,2,10,40,44
60202,240,6,2,0,2024-01-02 01:35:58,2,146,171,5340,0,0,6,2024,1,2,1,35,58
50843,386,3,0,0,2024-01-02 10:59:03,2,253,142,13101,0,0,3,2024,1,2,10,59,3
95383,392,6,0,0,2024-01-03 20:58:34,2,183,178,17868,0,0,6,2024,1,3,20,58,34
47887,282,10,4,0,2024-01-03 10:18:01,2,62,82,16453,0,0,10,2024,1,3,10,18,1
98777,148,6,2,0,2024-01-02 22:21:19,3,183,98,13140,0,0,6,2024,1,2,22,21,19
39902,143,2,2,1,2024-01-02 13:42:31,2,123,2,12561,0,0,2,2024,1,2,13,42,31
62962,186,7,2,0,2024-01-01 00:56:53,2,81,172,11767,0,0,7,2024,1,1,0,56,53
51089,299,10,4,0,2024-01-01 13:36:10,2,262,125,18611,0,0,10,2024,1,1,13,36,10
54496,103,10,2,0,2024-01-01 04:48:07,3,113,149,16998,0,0,10,2024,1,1,4,48,7
68548,441,8,3,0,2024-01-03 04:41:40,2,62,20,13137,1,0,8,2024,1,3,4,41,40
27895,343,1,4,0,2024-01-02 05:29:14,3,281,181,15216,0,0,8,2024,1,2,5,29,14
57092,290,2,4,0,2024-01-02 11:56:01,2,69,64,18725,0,0,10,2024,1,2,11,56,1
24658,68,5,1,0,2024-01-01 13:51:22,2,236,187,8283,0,0,5,2024,1,1,13,51,22
43541,451,4,3,0,2024-01-01 21:07:35,2,202,197,15965,0,0,4,2024,1,1,21,7,35
37065,328,3,4,0,2024-01-01 15:14:51,2,205,15,19941,0,0,3,2024,1,1,15,14,51
75515,331,1,4,0,2024-01-01 12:51:19,2,193,157,11299,0,0,1,2024,1,1,12,51,19
37541,165,4,2,0,2024-01-01 22:40:19,1,98,86,11882,0,0,4,2024,1,1,22,40,19
27392,354,4,0,0,2024-01-01 01:12:43,2,124,119,19249,1,0,4,2024,1,1,1,12,43
95316,394,8,0,0,2024-01-01 12:06:22,3,148,24,5584,0,1,8,2024,1,1,12,6,22
40010,359,5,0,0,2024-01-01 01:08:21,2,272,46,10609,0,0,7,2024,1,1,1,8,21
63341,46,7,1,0,2024-01-03 23:33:38,1,228,157,10093,0,1,7,2024,1,3,23,33,38
61802,302,7,4,0,2024-01-02 05:07:47,3,191,108,9638,0,0,7,2024,1,2,5,7,47
82741,488,2,3,0,2024-01-01 15:32:02,3,286,107,19423,0,0,2,2024,1,1,15,32,2
20549,200,4,2,0,2024-01-02 01:35:01,2,82,183,4442,0,0,4,2024,1,2,1,35,1
95388,175,8,2,0,2024-01-01 09:54:39,1,233,152,4781,0,0,8,2024,1,1,9,54,39
54076,176,8,2,0,2024-01-03 21:36:00,2,152,9,3666,0,0,8,2024,1,3,21,36,0
8395,493,10,3,0,2024-01-03 01:33:32,2,97,48,13499,0,0,10,2024,1,3,1,33,32
71834,190,7,2,0,2024-01-01 13:49:42,2,151,36,15032,0,0,7,2024,1,1,13,49,42
78712,153,8,2,0,2024-01-03 21:56:02,3,247,144,14295,0,0,8,2024,1,3,21,56,2
54181,189,7,2,0,2024-01-01 21:41:11,2,128,126,15202,0,0,7,2024,1,1,21,41,11
55340,316,2,4,0,2024-01-02 04:15:04,2,105,137,19556,0,0,2,2024,1,2,4,15,4
38395,120,10,2,1,2024-01-03 00:55:08,1,237,51,9804,0,0,4,2024,1,3,0,55,8
58218,51,5,1,0,2024-01-02 01:56:32,2,264,39,16060,0,1,5,2024,1,2,1,56,32
45387,26,7,1,0,2024-01-02 22:22:32,2,276,145,5821,0,0,7,2024,1,2,22,22,32
45202,46,7,1,0,2024-01-02 04:41:27,2,90,35,11812,0,0,7,2024,1,2,4,41,27
29841,236,1,2,0,2024-01-01 04:28:56,2,286,84,4985,0,0,1,2024,1,1,4,28,56
93532,491,5,3,0,2024-01-02 11:00:54,2,139,113,2792,0,0,5,2024,1,2,11,0,54
42360,71,6,1,0,2024-01-01 09:37:51,2,272,122,1002,0,0,6,2024,1,1,9,37,51
68462,348,2,4,0,2024-01-01 00:15:50,3,108,77,14431,0,0,2,2024,1,1,0,15,50
49785,161,5,2,0,2024-01-03 03:25:15,3,257,144,5638,0,0,4,2024,1,3,3,25,15
36086,40,8,1,0,2024-01-02 20:04:59,2,298,156,5909,0,0,8,2024,1,2,20,4,59
60883,11,7,1,0,2024-01-02 11:09:00,2,119,63,2039,0,1,7,2024,1,2,11,9,0
75435,142,1,2,0,2024-01-02 16:59:56,2,295,54,15769,0,0,1,2024,1,2,16,59,56
79295,355,2,0,0,2024-01-03 15:02:19,2,296,130,3870,0,1,2,2024,1,3,15,2,19
36466,320,8,4,0,2024-01-01 16:09:32,1,103,31,6126,0,0,8,2024,1,1,16,9,32
7089,351,3,0,0,2024-01-01 04:03:16,2,233,105,5364,0,0,3,2024,1,1,4,3,16
29357,467,10,3,0,2024-01-03 04:12:02,2,268,89,1494,0,0,10,2024,1,3,4,12,2
47264,460,2,3,0,2024-01-01 10:46:44,2,171,95,10571,0,0,2,2024,1,1,10,46,44
70151,305,7,4,0,2024-01-03 17:48:37,2,296,76,9324,0,0,2,2024,1,3,17,48,37
46884,380,7,0,0,2024-01-02 22:43:24,2,285,146,2021,0,0,7,2024,1,2,22,43,24
95099,204,9,2,0,2024-01-02 14:23:40,3,247,6,18130,0,0,9,2024,1,2,14,23,40
99806,377,4,0,0,2024-01-01 14:02:56,2,194,77,4288,0,1,4,2024,1,1,14,2,56
49739,108,7,2,0,2024-01-03 17:52:38,2,266,35,18067,0,0,7,2024,1,3,17,52,38
74814,154,7,2,0,2024-01-03 14:08:06,1,151,164,10388,0,0,7,2024,1,3,14,8,6
50989,300,8,4,0,2024-01-02 03:10:26,2,184,162,13815,0,0,8,2024,1,2,3,10,26
57773,94,8,1,0,2024-01-02 17:57:44,1,176,3,14303,0,0,8,2024,1,2,17,57,44
47808,480,8,3,0,2024-01-02 16:40:36,0,82,183,11644,0,0,8,2024,1,2,16,40,36
15689,450,2,3,1,2024-01-01 09:13:21,2,213,4,14852,0,0,2,2024,1,1,9,13,21
55702,439,5,3,0,2024-01-01 14:34:49,2,255,70,3563,0,1,5,2024,1,1,14,34,49
39417,218,4,2,0,2024-01-01 02:36:43,2,280,169,14188,0,0,4,2024,1,1,2,36,43
36941,169,2,2,0,2024-01-02 04:00:06,2,87,33,14892,0,0,2,2024,1,2,4,0,6
51671,117,4,2,0,2024-01-03 20:10:08,2,79,67,19132,0,0,4,2024,1,3,20,10,8
95124,100,5,1,0,2024-01-01 21:30:44,2,161,110,1180,0,0,5,2024,1,1,21,30,44
62933,355,7,0,0,2024-01-03 16:12:18,2,147,41,17367,0,0,7,2024,1,3,16,12,18
11384,221,8,2,0,2024-01-02 02:24:22,2,261,58,12105,0,0,8,2024,1,2,2,24,22
19523,415,2,0,0,2024-01-03 14:18:24,2,262,42,18910,0,0,2,2024,1,3,14,18,24
97487,27,3,1,0,2024-01-02 13:53:52,2,129,185,1527,0,0,3,2024,1,2,13,53,52
45681,425,5,0,0,2024-01-02 11:10:30,2,252,47,1109,0,0,5,2024,1,2,11,10,30
22312,420,8,0,0,2024-01-01 09:14:46,3,297,25,10673,0,0,8,2024,1,1,9,14,46
59303,300,6,4,0,2024-01-02 22:18:29,2,87,47,1389,0,0,6,2024,1,2,22,18,29
85256,179,9,2,0,2024-01-01 22:00:21,2,95,50,4191,0,0,9,2024,1,1,22,0,21
34674,340,5,4,0,2024-01-02 03:54:28,2,142,180,9478,0,0,8,2024,1,2,3,54,28
37549,487,6,3,0,2024-01-02 15:47:50,3,215,41,19087,0,0,6,2024,1,2,15,47,50
99909,375,2,0,0,2024-01-01 22:38:40,2,77,41,13030,0,0,2,2024,1,1,22,38,40
52724,447,6,3,0,2024-01-02 04:12:36,2,132,115,7685,0,0,7,2024,1,2,4,12,36
89413,475,6,3,0,2024-01-01 01:23:10,2,116,112,635,0,0,6,2024,1,1,1,23,10
80873,81,6,1,0,2024-01-03 15:13:08,2,106,40,17386,0,0,6,2024,1,3,15,13,8
9946,326,6,4,0,2024-01-01 21:24:51,1,270,160,4340,0,0,6,2024,1,1,21,24,51
72645,232,10,2,0,2024-01-01 15:35:11,1,268,185,15532,0,0,10,2024,1,1,15,35,11
21151,394,8,0,0,2024-01-03 17:20:39,1,242,112,7925,0,0,8,2024,1,3,17,20,39
91996,48,7,1,0,2024-01-01 22:18:12,2,108,36,19745,0,0,7,2024,1,1,22,18,12
46684,223,5,2,0,2024-01-03 10:24:28,2,135,168,16647,0,0,5,2024,1,3,10,24,28
23161,253,7,4,0,2024-01-02 02:31:25,2,162,4,16153,0,0,7,2024,1,2,2,31,25
81472,54,2,1,0,2024-01-01 03:00:27,3,81,25,9899,0,0,2,2024,1,1,3,0,27
68008,89,5,1,0,2024-01-03 10:04:42,2,204,182,16767,0,1,5,2024,1,3,10,4,42
93599,138,1,2,0,2024-01-03 11:31:50,0,134,55,11598,0,0,1,2024,1,3,11,31,50
81701,235,4,2,0,2024-01-01 00:37:34,0,297,176,6154,0,0,7,2024,1,1,0,37,34
79093,93,9,1,0,2024-01-03 15:38:31,2,274,133,1010,0,0,9,2024,1,3,15,38,31
65308,282,8,4,0,2024-01-03 16:19:22,2,242,87,6236,1,0,8,2024,1,3,16,19,22
59193,114,5,2,0,2024-01-02 05:33:28,2,262,6,13490,0,0,5,2024,1,2,5,33,28
11371,343,5,4,0,2024-01-02 06:32:26,2,138,118,18114,0,0,5,2024,1,2,6,32,26
19354,405,10,0,0,2024-01-01 16:00:03,2,157,21,7173,0,0,10,2024,1,1,16,0,3
67634,121,2,2,0,2024-01-03 01:37:43,2,155,163,13700,0,0,2,2024,1,3,1,37,43
37734,277,10,4,0,2024-01-03 10:31:43,2,224,71,9028,0,0,8,2024,1,3,10,31,43
30970,260,8,4,0,2024-01-01 05:28:16,2,242,148,19790,1,0,8,2024,1,1,5,28,16
47092,97,10,1,0,2024-01-03 12:08:24,3,68,130,13383,0,0,10,2024,1,3,12,8,24
17803,215,8,2,0,2024-01-01 10:29:24,2,135,22,18733,0,0,8,2024,1,1,10,29,24
47941,499,4,3,0,2024-01-02 15:46:52,2,64,195,19914,0,0,4,2024,1,2,15,46,52
76911,492,1,3,0,2024-01-02 10:01:49,2,287,78,4544,0,0,1,2024,1,2,10,1,49
70450,118,4,2,0,2024-01-03 12:55:33,2,122,47,9593,0,0,4,2024,1,3,12,55,33
56334,319,5,4,0,2024-01-01 10:09:30,3,254,119,8379,0,0,5,2024,1,1,10,9,30
86093,21,9,1,0,2024-01-02 12:37:06,1,136,85,10786,0,0,9,2024,1,2,12,37,6
12245,435,9,3,0,2024-01-03 02:31:25,2,284,10,11903,0,1,9,2024,1,3,2,31,25
67938,122,2,2,0,2024-01-01 06:18:28,2,175,68,1866,0,0,2,2024,1,1,6,18,28
86107,452,7,3,0,2024-01-01 20:29:09,2,165,16,8654,0,0,5,2024,1,1,20,29,9
21400,335,1,4,0,2024-01-01 05:43:50,2,191,30,8125,0,0,1,2024,1,1,5,43,50
38056,452,8,3,0,2024-01-03 05:13:21,2,224,129,18495,0,1,8,2024,1,3,5,13,21
42154,20,9,1,0,2024-01-02 21:37:19,0,228,164,6262,0,1,9,2024,1,2,21,37,19
76534,265,7,4,0,2024-01-03 01:18:36,1,183,191,17878,0,0,7,2024,1,3,1,18,36
58291,130,6,2,0,2024-01-02 21:17:53,2,149,178,7359,0,0,6,2024,1,2,21,17,53
52579,228,5,2,0,2024-01-02 16:32:02,3,181,194,10148,0,0,5,2024,1,2,16,32,2
30957,356,4,0,0,2024-01-01 22:32:32,2,241,130,16080,0,0,4,2024,1,1,22,32,32
96488,349,2,4,0,2024-01-03 00:35:18,2,79,82,10140,0,0,2,2024,1,3,0,35,18
5980,498,8,3,0,2024-01-03 09:40:21,2,70,113,11764,0,0,8,2024,1,3,9,40,21
8562,186,4,2,0,2024-01-02 20:48:57,2,145,139,11195,0,0,4,2024,1,2,20,48,57
86608,487,2,3,0,2024-01-01 13:02:36,2,100,174,13771,0,0,2,2024,1,1,13,2,36
39161,98,8,1,0,2024-01-02 06:20:26,2,91,169,11351,0,0,8,2024,1,2,6,20,26
21241,115,1,2,0,2024-01-03 10:39:43,3,84,61,14807,0,0,7,2024,1,3,10,39,43
63133,250,1,2,0,2024-01-03 05:18:19,2,122,162,12829,0,0,1,2024,1,3,5,18,19
25028,401,7,0,0,2024-01-02 12:13:06,3,103,137,10141,0,0,7,2024,1,2,12,13,6
50136,383,3,0,0,2024-01-01 00:30:14,2,248,84,11884,0,1,3,2024,1,1,0,30,14
68320,1,2,1,0,2024-01-03 14:13:12,2,244,159,19573,0,1,2,2024,1,3,14,13,12
11173,178,7,2,0,2024-01-03 04:38:24,2,192,4,11927,0,0,7,2024,1,3,4,38,24
53310,29,8,1,0,2024-01-01 09:35:05,1,254,2,8950,0,0,8,2024,1,1,9,35,5
74551,131,9,2,1,2024-01-01 23:35:15,1,289,15,14959,0,0,8,2024,1,1,23,35,15
96377,342,4,4,0,2024-01-02 22:40:36,1,151,77,7522,0,0,4,2024,1,2,22,40,36
4929,433,3,3,0,2024-01-01 05:18:46,0,245,185,16229,0,0,3,2024,1,1,5,18,46
95939,345,4,4,0,2024-01-02 03:41:16,2,75,67,5506,0,0,4,2024,1,2,3,41,16
50023,87,6,1,0,2024-01-03 13:28:26,2,157,154,175,0,0,4,2024,1,3,13,28,26
29455,149,1,2,0,2024-01-02 13:48:26,2,200,143,12998,0,0,1,2024,1,2,13,48,26
59506,495,1,3,0,2024-01-02 11:00:07,2,244,83,7484,0,0,1,2024,1,2,11,0,7
2877,25,8,1,0,2024-01-02 10:39:56,2,63,137,16746,0,1,10,2024,1,2,10,39,56
13693,165,9,2,0,2024-01-02 00:50:51,2,263,86,13716,0,0,9,2024,1,2,0,50,51
608,278,8,4,0,2024-01-02 13:40:50,2,108,7,335,0,0,8,2024,1,2,13,40,50
47168,351,4,0,0,2024-01-02 03:40:15,2,252,108,17525,0,0,4,2024,1,2,3,40,15
82791,286,1,4,0,2024-01-01 06:19:44,2,232,110,1976,0,0,1,2024,1,1,6,19,44
16641,492,4,3,0,2024-01-03 17:29:29,2,291,94,16559,0,1,4,2024,1,3,17,29,29
1714,417,9,0,0,2024-01-03 12:13:39,3,116,116,1740,0,0,9,2024,1,3,12,13,39
58450,57,5,1,0,2024-01-01 00:27:39,2,128,23,8858,0,0,5,2024,1,1,0,27,39
10993,100,3,1,0,2024-01-01 04:11:14,1,155,154,16933,0,0,3,2024,1,1,4,11,14
23546,36,10,1,0,2024-01-03 02:45:36,2,140,38,19550,0,1,10,2024,1,3,2,45,36
99834,79,7,1,1,2024-01-02 09:31:01,3,145,79,2371,0,0,7,2024,1,2,9,31,1
40137,491,3,3,0,2024-01-02 12:56:23,3,119,14,10255,0,0,3,2024,1,2,12,56,23
57071,72,1,1,0,2024-01-02 03:54:26,0,263,110,6501,0,0,1,2024,1,2,3,54,26
62651,40,6,1,0,2024-01-02 21:50:50,2,161,167,18259,0,0,6,2024,1,2,21,50,50
78831,500,6,3,0,2024-01-02 03:48:54,2,86,24,15638,0,1,6,2024,1,2,3,48,54
52522,436,3,3,0,2024-01-01 17:03:33,2,117,182,5673,0,0,3,2024,1,1,17,3,33
35543,58,5,1,0,2024-01-02 17:00:51,3,231,91,12402,0,0,5,2024,1,2,17,0,51
70984,393,9,0,0,2024-01-01 16:33:53,2,233,29,1883,0,0,9,2024,1,1,16,33,53
65407,192,2,2,0,2024-01-01 15:30:27,2,175,198,12713,0,0,10,2024,1,1,15,30,27
22406,129,8,2,0,2024-01-02 23:19:06,0,222,187,13761,0,0,8,2024,1,2,23,19,6
7734,428,5,3,1,2024-01-01 23:25:33,2,165,147,9336,0,0,5,2024,1,1,23,25,33
28551,255,8,4,0,2024-01-03 15:06:25,3,110,132,9680,0,0,8,2024,1,3,15,6,25
86320,484,5,3,0,2024-01-01 09:21:10,2,245,33,17860,1,0,5,2024,1,1,9,21,10
13321,398,2,0,0,2024-01-01 13:51:12,1,78,168,14962,0,1,2,2024,1,1,13,51,12
27769,493,6,3,0,2024-01-03 04:08:40,2,201,150,10776,0,1,6,2024,1,3,4,8,40
71414,316,6,4,0,2024-01-03 03:09:18,3,146,158,8271,0,0,6,2024,1,3,3,9,18
25488,190,3,2,1,2024-01-02 15:21:11,2,197,15,15470,0,0,3,2024,1,2,15,21,11
76973,410,9,0,0,2024-01-03 12:10:39,2,143,149,18541,0,1,9,2024,1,3,12,10,39
53105,101,3,2,0,2024-01-01 21:05:37,2,215,156,11710,0,0,3,2024,1,1,21,5,37
87530,424,10,0,0,2024-01-03 03:37:48,2,192,15,18611,0,0,10,2024,1,3,3,37,48
52414,233,6,2,0,2024-01-02 17:01:15,1,184,55,16708,1,0,10,2024,1,2,17,1,15
14161,104,5,2,0,2024-01-03 16:45:30,2,140,37,19073,0,0,4,2024,1,3,16,45,30
61962,251,10,4,0,2024-01-01 01:39:55,2,110,129,7820,0,0,10,2024,1,1,1,39,55
87078,151,6,2,0,2024-01-02 16:03:03,2,89,114,4804,0,0,6,2024,1,2,16,3,3
78228,172,1,2,0,2024-01-03 03:45:22,2,193,112,8615,0,0,1,2024,1,3,3,45,22
34668,15,6,1,0,2024-01-02 03:25:22,2,77,192,7294,0,0,6,2024,1,2,3,25,22
83854,351,4,0,0,2024-01-01 04:51:10,1,145,113,7779,0,0,4,2024,1,1,4,51,10
6976,388,5,0,0,2024-01-02 06:51:58,2,126,177,2312,0,1,5,2024,1,2,6,51,58
66677,73,2,1,0,2024-01-01 09:03:50,2,203,171,16761,0,1,2,2024,1,1,9,3,50
71279,219,3,2,0,2024-01-03 16:06:29,2,118,115,10091,0,0,3,2024,1,3,16,6,29
38366,131,8,2,0,2024-01-01 22:52:08,2,118,157,10011,0,0,8,2024,1,1,22,52,8
99122,305,6,4,0,2024-01-03 17:42:55,2,237,131,7683,0,0,6,2024,1,3,17,42,55
92733,354,1,0,0,2024-01-02 22:15:34,2,87,54,1498,0,0,1,2024,1,2,22,15,34
39780,151,7,2,0,2024-01-02 16:38:15,2,150,82,7254,0,0,7,2024,1,2,16,38,15
85355,23,3,1,0,2024-01-02 01:14:15,2,102,141,11075,0,0,3,2024,1,2,1,14,15
5208,15,3,1,0,2024-01-02 05:48:57,2,89,180,9600,0,0,3,2024,1,2,5,48,57
31988,427,6,3,0,2024-01-01 11:04:52,3,248,186,1084,0,0,10,2024,1,1,11,4,52
60290,415,1,0,0,2024-01-03 09:53:50,1,154,181,16714,0,0,1,2024,1,3,9,53,50
73808,471,3,3,0,2024-01-01 20:50:50,1,108,61,18689,0,1,3,2024,1,1,20,50,50
